Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
4/17/2024 1:00,"1,091 W",601 W,306 W,184 W
4/17/2024 2:00,975 W,584 W,207 W,184 W
4/17/2024 3:00,"1,130 W",693 W,252 W,185 W
4/17/2024 4:00,"1,342 W",820 W,337 W,185 W
4/17/2024 5:00,"1,740 W","1,066 W",490 W,184 W
4/17/2024 6:00,814 W,372 W,305 W,137 W
4/17/2024 7:00,814 W,306 W,403 W,105 W
4/17/2024 8:00,783 W,380 W,298 W,105 W
4/17/2024 9:00,"1,160 W",856 W,202 W,102 W
4/17/2024 10:00,"1,193 W",865 W,222 W,106 W
4/17/2024 11:00,989 W,588 W,296 W,105 W
4/17/2024 12:00,"1,098 W",682 W,311 W,105 W
4/17/2024 13:00,880 W,581 W,194 W,105 W
4/17/2024 14:00,"1,489 W","1,192 W",191 W,106 W
4/17/2024 15:00,"1,396 W",824 W,467 W,105 W
4/17/2024 16:00,719 W,412 W,202 W,105 W
4/17/2024 17:00,969 W,667 W,197 W,105 W
4/17/2024 18:00,979 W,651 W,194 W,134 W
4/17/2024 19:00,"1,373 W",895 W,299 W,179 W
4/17/2024 20:00,"1,558 W",964 W,412 W,182 W
4/17/2024 21:00,822 W,440 W,198 W,184 W
4/17/2024 22:00,756 W,271 W,301 W,184 W
4/17/2024 23:00,"1,319 W",782 W,353 W,184 W
4/18/2024 0:00,"1,482 W","1,087 W",210 W,185 W
4/18/2024 1:00,"1,414 W",919 W,311 W,184 W
4/18/2024 2:00,984 W,579 W,220 W,185 W
4/18/2024 3:00,"1,012 W",622 W,206 W,184 W
4/18/2024 4:00,959 W,398 W,377 W,184 W
4/18/2024 5:00,"1,433 W","1,031 W",217 W,185 W
4/18/2024 6:00,"1,436 W",980 W,313 W,143 W
4/18/2024 7:00,961 W,280 W,566 W,115 W
4/18/2024 8:00,752 W,300 W,347 W,105 W
4/18/2024 9:00,"1,281 W",382 W,793 W,106 W
4/18/2024 10:00,"1,493 W","1,116 W",238 W,139 W
4/18/2024 11:00,"2,697 W","1,220 W","1,238 W",239 W
4/18/2024 12:00,"3,831 W","3,328 W",289 W,214 W
4/18/2024 13:00,958 W,570 W,282 W,106 W
4/18/2024 14:00,"3,862 W","3,152 W",470 W,240 W
4/18/2024 15:00,"1,582 W","1,021 W",421 W,140 W
4/18/2024 16:00,"1,597 W","1,121 W",358 W,118 W
4/18/2024 17:00,941 W,623 W,200 W,118 W
4/18/2024 18:00,"1,036 W",583 W,310 W,143 W
4/18/2024 19:00,"1,042 W",668 W,194 W,180 W
4/18/2024 20:00,"1,666 W","1,012 W",469 W,185 W
4/18/2024 21:00,"1,259 W",777 W,299 W,183 W
4/18/2024 22:00,767 W,313 W,270 W,184 W
4/18/2024 23:00,"1,126 W",619 W,323 W,184 W
4/19/2024 0:00,989 W,465 W,338 W,186 W
4/19/2024 1:00,"1,145 W",750 W,209 W,186 W
4/19/2024 2:00,"1,336 W",901 W,248 W,187 W
4/19/2024 3:00,"1,253 W",737 W,330 W,186 W
4/19/2024 4:00,615 W,224 W,204 W,187 W
4/19/2024 5:00,"1,112 W",327 W,599 W,186 W
4/19/2024 6:00,"1,165 W",752 W,270 W,143 W
4/19/2024 7:00,"1,518 W",996 W,408 W,114 W
4/19/2024 8:00,"1,488 W","1,127 W",255 W,106 W
4/19/2024 9:00,833 W,439 W,289 W,105 W
4/19/2024 10:00,"1,401 W",656 W,243 W,502 W
4/19/2024 11:00,"2,778 W","2,122 W",265 W,391 W
4/19/2024 12:00,"2,280 W",935 W,972 W,373 W
4/19/2024 13:00,"1,747 W",793 W,849 W,105 W
4/19/2024 14:00,789 W,419 W,227 W,143 W
4/19/2024 15:00,"1,769 W","1,300 W",332 W,137 W
4/19/2024 16:00,"1,126 W",707 W,311 W,108 W
4/19/2024 17:00,"1,216 W",909 W,200 W,107 W
4/19/2024 18:00,"1,432 W","1,101 W",197 W,134 W
4/19/2024 19:00,810 W,331 W,298 W,181 W
4/19/2024 20:00,762 W,384 W,196 W,182 W
4/19/2024 21:00,"1,277 W",863 W,231 W,183 W
4/19/2024 22:00,"1,382 W",895 W,303 W,184 W
4/19/2024 23:00,"1,749 W","1,233 W",331 W,185 W
4/20/2024 0:00,"1,094 W",695 W,214 W,185 W
4/20/2024 1:00,"1,035 W",519 W,331 W,185 W
4/20/2024 2:00,702 W,309 W,208 W,185 W
4/20/2024 3:00,"1,448 W",950 W,311 W,187 W
4/20/2024 4:00,"1,374 W",981 W,207 W,186 W
4/20/2024 5:00,796 W,356 W,255 W,185 W
4/20/2024 6:00,915 W,560 W,216 W,139 W
4/20/2024 7:00,797 W,372 W,312 W,113 W
4/20/2024 8:00,"1,400 W",980 W,316 W,104 W
4/20/2024 9:00,"1,259 W",962 W,193 W,104 W
4/20/2024 10:00,827 W,429 W,294 W,104 W
4/20/2024 11:00,829 W,412 W,312 W,105 W
4/20/2024 12:00,676 W,377 W,193 W,106 W
4/20/2024 13:00,"1,387 W",920 W,359 W,108 W
4/20/2024 14:00,"1,384 W","1,077 W",200 W,107 W
4/20/2024 15:00,908 W,675 W,126 W,107 W
4/20/2024 16:00,924 W,509 W,308 W,107 W
4/20/2024 17:00,937 W,492 W,340 W,105 W
4/20/2024 18:00,"1,352 W","1,015 W",202 W,135 W
4/20/2024 19:00,"1,403 W",784 W,439 W,180 W
4/20/2024 20:00,811 W,323 W,306 W,182 W
4/20/2024 21:00,814 W,433 W,198 W,183 W
4/20/2024 22:00,666 W,284 W,199 W,183 W
4/20/2024 23:00,"1,287 W",990 W,113 W,184 W
4/21/2024 0:00,"1,504 W","1,106 W",213 W,185 W
4/21/2024 1:00,986 W,488 W,313 W,185 W
4/21/2024 2:00,749 W,355 W,209 W,185 W
4/21/2024 3:00,824 W,422 W,217 W,185 W
4/21/2024 4:00,"1,503 W",990 W,327 W,186 W
4/21/2024 5:00,"1,441 W",943 W,313 W,185 W
4/21/2024 6:00,"1,178 W",687 W,355 W,136 W
4/21/2024 7:00,702 W,480 W,109 W,113 W
4/21/2024 8:00,970 W,550 W,314 W,106 W
4/21/2024 9:00,"1,919 W","1,609 W",205 W,105 W
4/21/2024 10:00,"1,715 W",988 W,323 W,404 W
4/21/2024 11:00,"2,714 W","2,013 W",295 W,406 W
4/21/2024 12:00,"2,427 W",496 W,"1,490 W",441 W
4/21/2024 13:00,"2,876 W",896 W,"1,552 W",428 W
4/21/2024 14:00,"2,296 W",665 W,"1,430 W",201 W
4/21/2024 15:00,"1,894 W","1,255 W",472 W,167 W
4/21/2024 16:00,"3,363 W","3,032 W",204 W,127 W
4/21/2024 17:00,"1,487 W",951 W,409 W,127 W
4/21/2024 18:00,"1,253 W",894 W,203 W,156 W
4/21/2024 19:00,750 W,356 W,193 W,201 W
4/21/2024 20:00,"1,023 W",475 W,340 W,208 W
4/21/2024 21:00,"1,267 W",861 W,197 W,209 W
4/21/2024 22:00,"1,189 W",742 W,234 W,213 W
4/21/2024 23:00,"1,463 W","1,019 W",231 W,213 W
4/22/2024 0:00,957 W,533 W,212 W,212 W
4/22/2024 1:00,"1,115 W",589 W,311 W,215 W
4/22/2024 2:00,"1,240 W",724 W,302 W,214 W
4/22/2024 3:00,"1,388 W",956 W,218 W,214 W
4/22/2024 4:00,"1,531 W",986 W,330 W,215 W
4/22/2024 5:00,947 W,371 W,363 W,213 W
4/22/2024 6:00,776 W,416 W,199 W,161 W
4/22/2024 7:00,702 W,381 W,180 W,141 W
4/22/2024 8:00,"1,066 W",734 W,199 W,133 W
4/22/2024 9:00,"1,887 W","1,539 W",219 W,129 W
4/22/2024 10:00,"1,144 W",345 W,531 W,268 W
4/22/2024 11:00,"4,099 W","2,428 W","1,415 W",256 W
4/22/2024 12:00,"1,650 W",792 W,318 W,540 W
4/22/2024 13:00,"3,315 W","1,183 W","1,628 W",504 W
4/22/2024 14:00,"2,471 W","1,182 W",686 W,603 W
4/22/2024 15:00,"2,992 W","1,414 W","1,260 W",318 W
4/22/2024 16:00,879 W,492 W,202 W,185 W
4/22/2024 17:00,866 W,369 W,310 W,187 W
4/22/2024 18:00,"1,401 W",992 W,197 W,212 W
4/22/2024 19:00,"1,354 W",867 W,238 W,249 W
4/22/2024 20:00,"1,030 W",471 W,298 W,261 W
4/22/2024 21:00,898 W,438 W,198 W,262 W
4/22/2024 22:00,760 W,292 W,200 W,268 W
4/22/2024 23:00,"1,266 W",513 W,482 W,271 W
4/23/2024 0:00,"1,370 W",883 W,214 W,273 W
4/23/2024 1:00,"1,320 W",818 W,227 W,275 W
4/23/2024 2:00,931 W,309 W,347 W,275 W
4/23/2024 3:00,937 W,450 W,213 W,274 W
4/23/2024 4:00,"1,241 W",649 W,318 W,274 W
4/23/2024 5:00,"1,653 W","1,175 W",206 W,272 W
4/23/2024 6:00,"1,462 W",942 W,301 W,219 W
4/23/2024 7:00,864 W,419 W,259 W,186 W
4/23/2024 8:00,"1,142 W",659 W,300 W,183 W
4/23/2024 9:00,868 W,367 W,320 W,181 W
4/23/2024 10:00,"1,128 W",744 W,205 W,179 W
4/23/2024 11:00,"1,336 W",845 W,308 W,183 W
4/23/2024 12:00,745 W,367 W,193 W,185 W
4/23/2024 13:00,793 W,319 W,290 W,184 W
4/23/2024 14:00,926 W,496 W,240 W,190 W
4/23/2024 15:00,"1,331 W",895 W,251 W,185 W
4/23/2024 16:00,"1,298 W",807 W,303 W,188 W
4/23/2024 17:00,835 W,441 W,212 W,182 W
4/23/2024 18:00,748 W,288 W,247 W,213 W
4/23/2024 19:00,871 W,296 W,326 W,249 W
4/23/2024 20:00,"1,290 W",843 W,193 W,254 W
4/23/2024 21:00,"1,482 W",881 W,332 W,269 W
4/23/2024 22:00,"1,077 W",612 W,200 W,265 W
4/23/2024 23:00,987 W,466 W,253 W,268 W
4/24/2024 0:00,"1,067 W",471 W,324 W,272 W
4/24/2024 1:00,"1,135 W",653 W,208 W,274 W
4/24/2024 2:00,"1,369 W",783 W,311 W,275 W
4/24/2024 3:00,"1,354 W",874 W,206 W,274 W
4/24/2024 4:00,"2,195 W","1,583 W",338 W,274 W
4/24/2024 5:00,726 W,247 W,207 W,272 W
4/24/2024 6:00,"1,247 W",745 W,297 W,205 W
4/24/2024 7:00,"1,298 W",855 W,257 W,186 W
4/24/2024 8:00,"1,397 W",817 W,395 W,185 W
4/24/2024 9:00,798 W,432 W,188 W,178 W
4/24/2024 10:00,949 W,406 W,404 W,139 W
4/24/2024 11:00,"2,995 W",936 W,"1,891 W",168 W
4/24/2024 12:00,"2,103 W","1,118 W",586 W,399 W
4/24/2024 13:00,"2,134 W","1,151 W",567 W,416 W
4/24/2024 14:00,"1,557 W",457 W,540 W,560 W
4/24/2024 15:00,"1,524 W",604 W,425 W,495 W
4/24/2024 16:00,"1,127 W",509 W,512 W,106 W
4/24/2024 17:00,"1,241 W",857 W,281 W,103 W
4/24/2024 18:00,811 W,391 W,287 W,133 W
4/24/2024 19:00,632 W,192 W,262 W,178 W
4/24/2024 20:00,983 W,377 W,424 W,182 W
4/24/2024 21:00,"1,279 W",679 W,417 W,183 W
4/24/2024 22:00,"1,083 W",607 W,294 W,182 W
4/24/2024 23:00,769 W,214 W,371 W,184 W
4/25/2024 0:00,738 W,164 W,390 W,184 W
4/25/2024 1:00,616 W,117 W,314 W,185 W
4/25/2024 2:00,"1,446 W",912 W,348 W,186 W
4/25/2024 3:00,"1,392 W",893 W,313 W,186 W
4/25/2024 4:00,699 W,159 W,355 W,185 W
4/25/2024 5:00,950 W,343 W,422 W,185 W
4/25/2024 6:00,814 W,386 W,294 W,134 W
4/25/2024 7:00,"1,587 W",865 W,610 W,112 W
4/25/2024 8:00,"1,218 W",789 W,325 W,104 W
4/25/2024 9:00,"1,412 W",364 W,945 W,103 W
4/25/2024 10:00,"1,560 W","1,107 W",316 W,137 W
4/25/2024 11:00,"1,360 W",725 W,496 W,139 W
4/25/2024 12:00,"1,292 W",726 W,431 W,135 W
4/25/2024 13:00,"1,449 W",896 W,415 W,138 W
4/25/2024 14:00,818 W,456 W,253 W,109 W
4/25/2024 15:00,869 W,379 W,354 W,136 W
4/25/2024 16:00,"1,163 W",747 W,311 W,105 W
4/25/2024 17:00,"1,073 W",736 W,232 W,105 W
4/25/2024 18:00,881 W,451 W,297 W,133 W
4/25/2024 19:00,506 W,143 W,186 W,177 W
4/25/2024 20:00,622 W,250 W,192 W,180 W
4/25/2024 21:00,"1,202 W",823 W,197 W,182 W
4/25/2024 22:00,"1,147 W",762 W,201 W,184 W
4/25/2024 23:00,888 W,347 W,357 W,184 W
4/26/2024 0:00,978 W,496 W,298 W,184 W
4/26/2024 1:00,847 W,339 W,324 W,184 W
4/26/2024 2:00,"1,288 W",862 W,241 W,185 W
4/26/2024 3:00,"1,387 W",881 W,321 W,185 W
4/26/2024 4:00,676 W,282 W,209 W,185 W
4/26/2024 5:00,668 W,277 W,207 W,184 W
4/26/2024 6:00,876 W,332 W,405 W,139 W
4/26/2024 7:00,"1,062 W",643 W,304 W,115 W
4/26/2024 8:00,"1,194 W",766 W,326 W,102 W
4/26/2024 9:00,"1,284 W",987 W,193 W,104 W
4/26/2024 10:00,"1,174 W",321 W,384 W,469 W
4/26/2024 11:00,"2,214 W",899 W,860 W,455 W
4/26/2024 12:00,"1,942 W",869 W,599 W,474 W
4/26/2024 13:00,875 W,515 W,220 W,140 W
4/26/2024 14:00,978 W,487 W,386 W,105 W
4/26/2024 15:00,938 W,322 W,304 W,312 W
4/26/2024 16:00,"1,317 W","1,017 W",196 W,104 W
4/26/2024 17:00,"1,125 W",834 W,188 W,103 W
4/26/2024 18:00,604 W,277 W,196 W,131 W
4/26/2024 19:00,778 W,269 W,329 W,180 W
4/26/2024 20:00,869 W,486 W,202 W,181 W
4/26/2024 21:00,"1,202 W",636 W,384 W,182 W
4/26/2024 22:00,"1,063 W",677 W,202 W,184 W
4/26/2024 23:00,770 W,146 W,439 W,185 W
4/27/2024 0:00,613 W,219 W,209 W,185 W
4/27/2024 1:00,"1,424 W",926 W,312 W,186 W
4/27/2024 2:00,"1,130 W",725 W,219 W,186 W
4/27/2024 3:00,773 W,277 W,311 W,185 W
4/27/2024 4:00,753 W,343 W,225 W,185 W
4/27/2024 5:00,842 W,343 W,315 W,184 W
4/27/2024 6:00,"1,191 W",770 W,284 W,137 W
4/27/2024 7:00,948 W,614 W,221 W,113 W
4/27/2024 8:00,591 W,254 W,227 W,110 W
4/27/2024 9:00,586 W,286 W,198 W,102 W
4/27/2024 10:00,663 W,247 W,307 W,109 W
4/27/2024 11:00,"1,026 W",717 W,204 W,105 W
4/27/2024 12:00,"1,211 W",817 W,288 W,106 W
4/27/2024 13:00,496 W,197 W,194 W,105 W
4/27/2024 14:00,534 W,147 W,281 W,106 W
4/27/2024 15:00,"1,159 W",819 W,236 W,104 W
4/27/2024 16:00,"1,044 W",740 W,199 W,105 W
4/27/2024 17:00,724 W,316 W,305 W,103 W
4/27/2024 18:00,404 W,87 W,195 W,122 W
4/27/2024 19:00,625 W,137 W,309 W,179 W
4/27/2024 20:00,"1,155 W",715 W,257 W,183 W
4/27/2024 21:00,"1,210 W",727 W,298 W,185 W
4/27/2024 22:00,623 W,239 W,200 W,184 W
4/27/2024 23:00,843 W,320 W,339 W,184 W
4/28/2024 0:00,683 W,256 W,242 W,185 W
4/28/2024 1:00,"1,382 W",902 W,295 W,185 W
4/28/2024 2:00,"1,294 W",905 W,204 W,185 W
4/28/2024 3:00,848 W,334 W,329 W,185 W
4/28/2024 4:00,894 W,489 W,220 W,185 W
4/28/2024 5:00,787 W,234 W,369 W,184 W
4/28/2024 6:00,"1,112 W",793 W,192 W,127 W
4/28/2024 7:00,"1,214 W",664 W,438 W,112 W
4/28/2024 8:00,487 W,141 W,241 W,105 W
4/28/2024 9:00,"1,230 W",913 W,214 W,103 W
4/28/2024 10:00,"1,175 W",544 W,217 W,414 W
4/28/2024 11:00,"1,916 W","1,105 W",392 W,419 W
4/28/2024 12:00,"1,228 W",802 W,333 W,93 W
4/28/2024 13:00,973 W,523 W,356 W,94 W
4/28/2024 14:00,944 W,513 W,238 W,193 W
4/28/2024 15:00,"1,894 W","1,400 W",400 W,94 W
4/28/2024 16:00,942 W,607 W,240 W,95 W
4/28/2024 17:00,"1,191 W",762 W,334 W,95 W
4/28/2024 18:00,712 W,380 W,212 W,120 W
4/28/2024 19:00,587 W,221 W,201 W,165 W
4/28/2024 20:00,"1,251 W",770 W,311 W,170 W
4/28/2024 21:00,"1,045 W",676 W,197 W,172 W
4/28/2024 22:00,742 W,257 W,312 W,173 W
4/28/2024 23:00,747 W,307 W,268 W,172 W
4/29/2024 0:00,734 W,213 W,349 W,172 W
4/29/2024 1:00,"1,129 W",748 W,208 W,173 W
4/29/2024 2:00,"1,228 W",721 W,334 W,173 W
4/29/2024 3:00,577 W,150 W,254 W,173 W
4/29/2024 4:00,668 W,167 W,328 W,173 W
4/29/2024 5:00,686 W,268 W,246 W,172 W
4/29/2024 6:00,913 W,600 W,196 W,117 W
4/29/2024 7:00,"1,177 W",719 W,357 W,101 W
4/29/2024 8:00,371 W,85 W,193 W,93 W
4/29/2024 9:00,"1,556 W","1,167 W",294 W,95 W
4/29/2024 10:00,"5,224 W","3,817 W","1,204 W",203 W
4/29/2024 11:00,"6,661 W","6,107 W",354 W,200 W
4/29/2024 12:00,"5,881 W","5,311 W",325 W,245 W
4/29/2024 13:00,"6,367 W","5,560 W",588 W,219 W
4/29/2024 14:00,"4,371 W","3,566 W",475 W,330 W
4/29/2024 15:00,"4,664 W","4,085 W",287 W,292 W
4/29/2024 16:00,"1,167 W",752 W,320 W,95 W
4/29/2024 17:00,599 W,303 W,201 W,95 W
4/29/2024 18:00,791 W,349 W,324 W,118 W
4/29/2024 19:00,650 W,289 W,191 W,170 W
4/29/2024 20:00,979 W,476 W,332 W,171 W
4/29/2024 21:00,"1,332 W",926 W,235 W,171 W
4/29/2024 22:00,"1,431 W",983 W,277 W,171 W
4/29/2024 23:00,862 W,382 W,308 W,172 W
4/30/2024 0:00,935 W,553 W,210 W,172 W
4/30/2024 1:00,801 W,420 W,208 W,173 W
4/30/2024 2:00,"1,143 W",694 W,276 W,173 W
4/30/2024 3:00,"1,358 W",969 W,217 W,172 W
4/30/2024 4:00,659 W,281 W,205 W,173 W
4/30/2024 5:00,778 W,333 W,272 W,173 W
4/30/2024 6:00,"1,056 W",642 W,298 W,116 W
4/30/2024 7:00,"1,203 W",830 W,271 W,102 W
4/30/2024 8:00,"1,236 W",825 W,318 W,93 W
4/30/2024 9:00,"1,380 W",991 W,295 W,94 W
4/30/2024 10:00,950 W,475 W,382 W,93 W
4/30/2024 11:00,"1,774 W",418 W,"1,254 W",102 W
4/30/2024 12:00,"1,435 W",703 W,638 W,94 W
4/30/2024 13:00,"2,108 W",917 W,"1,095 W",96 W
4/30/2024 14:00,"1,388 W",748 W,439 W,201 W
4/30/2024 15:00,"3,216 W","2,656 W",360 W,200 W
4/30/2024 16:00,"1,074 W",586 W,288 W,200 W
4/30/2024 17:00,"1,067 W",781 W,192 W,94 W
4/30/2024 18:00,"1,247 W",934 W,196 W,117 W
4/30/2024 19:00,"1,105 W",668 W,268 W,169 W
4/30/2024 20:00,948 W,303 W,474 W,171 W
4/30/2024 21:00,850 W,361 W,318 W,171 W
4/30/2024 22:00,465 W,94 W,200 W,171 W
4/30/2024 23:00,"1,361 W",853 W,335 W,173 W
5/1/2024 0:00,"1,166 W",769 W,224 W,173 W
5/1/2024 1:00,588 W,99 W,317 W,172 W
5/1/2024 2:00,"2,836 W","1,566 W","1,095 W",175 W
5/1/2024 3:00,"3,699 W","2,856 W",668 W,175 W
5/1/2024 4:00,778 W,407 W,196 W,175 W
5/1/2024 5:00,"1,090 W",627 W,290 W,173 W
5/1/2024 6:00,"1,426 W",967 W,343 W,116 W
5/1/2024 7:00,"1,248 W",885 W,259 W,104 W
5/1/2024 8:00,"1,297 W",832 W,369 W,96 W
5/1/2024 13:00,"2,123 W","1,817 W",208 W,98 W
5/1/2024 14:00,"1,218 W",929 W,191 W,98 W
5/1/2024 15:00,748 W,463 W,188 W,97 W
5/1/2024 16:00,644 W,351 W,198 W,95 W
5/1/2024 17:00,"1,225 W",964 W,166 W,95 W
5/1/2024 18:00,"1,303 W",896 W,293 W,114 W
5/1/2024 19:00,668 W,315 W,184 W,169 W
5/1/2024 20:00,674 W,254 W,248 W,172 W
5/1/2024 21:00,762 W,422 W,168 W,172 W
5/1/2024 22:00,"1,109 W",645 W,292 W,172 W
5/1/2024 23:00,"1,166 W",823 W,171 W,172 W
5/2/2024 0:00,858 W,390 W,296 W,172 W
5/2/2024 1:00,985 W,435 W,377 W,173 W
5/2/2024 2:00,819 W,222 W,423 W,174 W
5/2/2024 3:00,"1,341 W",845 W,322 W,174 W
5/2/2024 4:00,"1,325 W",832 W,319 W,174 W
5/2/2024 5:00,741 W,219 W,349 W,173 W
5/2/2024 6:00,653 W,375 W,167 W,111 W
5/2/2024 7:00,587 W,331 W,158 W,98 W
5/2/2024 8:00,"1,157 W",886 W,176 W,95 W
5/2/2024 9:00,"2,280 W","1,460 W",726 W,94 W
5/2/2024 10:00,578 W,198 W,286 W,94 W
5/2/2024 11:00,"3,403 W","1,987 W","1,322 W",94 W
5/2/2024 12:00,"1,016 W",427 W,494 W,95 W
5/2/2024 13:00,866 W,445 W,326 W,95 W
5/2/2024 14:00,"1,323 W",876 W,353 W,94 W
5/2/2024 15:00,"1,283 W",697 W,417 W,169 W
5/2/2024 16:00,742 W,264 W,314 W,164 W
5/2/2024 17:00,628 W,242 W,292 W,94 W
5/2/2024 18:00,795 W,278 W,397 W,120 W
5/2/2024 19:00,"1,283 W",820 W,294 W,169 W
5/2/2024 20:00,"1,153 W",660 W,321 W,172 W
5/2/2024 21:00,672 W,142 W,359 W,171 W
5/2/2024 22:00,622 W,143 W,306 W,173 W
5/2/2024 23:00,574 W,95 W,306 W,173 W
5/3/2024 0:00,"1,309 W",824 W,311 W,174 W
5/3/2024 1:00,"1,236 W",652 W,409 W,175 W
5/3/2024 2:00,719 W,97 W,448 W,174 W
5/3/2024 3:00,607 W,98 W,335 W,174 W
5/3/2024 4:00,706 W,154 W,377 W,175 W
5/3/2024 5:00,"1,215 W",733 W,308 W,174 W
5/3/2024 6:00,"1,147 W",822 W,197 W,128 W
5/3/2024 7:00,"1,087 W",800 W,185 W,102 W
5/3/2024 8:00,596 W,289 W,214 W,93 W
5/3/2024 9:00,"1,302 W","1,012 W",194 W,96 W
5/3/2024 10:00,"1,394 W",938 W,361 W,95 W
5/3/2024 11:00,"1,213 W",897 W,222 W,94 W
5/3/2024 12:00,"1,115 W",754 W,267 W,94 W
5/3/2024 13:00,"1,325 W",466 W,764 W,95 W
5/3/2024 14:00,409 W,105 W,210 W,94 W
5/3/2024 15:00,"1,350 W",418 W,838 W,94 W
5/3/2024 16:00,911 W,627 W,189 W,95 W
5/3/2024 17:00,984 W,698 W,193 W,93 W
5/3/2024 18:00,510 W,88 W,299 W,123 W
5/3/2024 19:00,458 W,86 W,201 W,171 W
5/3/2024 20:00,917 W,506 W,241 W,170 W
5/3/2024 21:00,975 W,592 W,212 W,171 W
5/3/2024 22:00,"1,182 W",811 W,199 W,172 W
5/3/2024 23:00,647 W,260 W,215 W,172 W
5/4/2024 0:00,665 W,247 W,246 W,172 W
5/4/2024 1:00,974 W,595 W,206 W,173 W
5/4/2024 2:00,"1,337 W",959 W,205 W,173 W
5/4/2024 3:00,"1,209 W",792 W,244 W,173 W
5/4/2024 4:00,724 W,340 W,210 W,174 W
5/4/2024 5:00,649 W,272 W,205 W,172 W
5/4/2024 6:00,676 W,355 W,202 W,119 W
5/4/2024 7:00,"1,148 W",843 W,198 W,107 W
5/4/2024 8:00,947 W,658 W,190 W,99 W
5/4/2024 9:00,"1,265 W",818 W,353 W,94 W
5/4/2024 10:00,517 W,220 W,203 W,94 W
5/4/2024 11:00,666 W,266 W,305 W,95 W
5/4/2024 12:00,"1,063 W",666 W,302 W,95 W
5/4/2024 13:00,"1,015 W",605 W,316 W,94 W
5/4/2024 14:00,"1,355 W",808 W,452 W,95 W
5/4/2024 15:00,850 W,447 W,309 W,94 W
5/4/2024 16:00,729 W,325 W,310 W,94 W
5/4/2024 17:00,765 W,442 W,207 W,116 W
5/4/2024 18:00,"1,028 W",759 W,129 W,140 W
5/4/2024 19:00,"1,258 W",892 W,197 W,169 W
5/4/2024 20:00,663 W,291 W,202 W,170 W
5/4/2024 21:00,831 W,447 W,212 W,172 W
5/4/2024 22:00,989 W,587 W,229 W,173 W
5/4/2024 23:00,"1,154 W",781 W,201 W,172 W
5/5/2024 0:00,"1,366 W",890 W,302 W,174 W
5/5/2024 1:00,519 W,140 W,206 W,173 W
5/5/2024 2:00,492 W,193 W,125 W,174 W
5/5/2024 3:00,487 W,102 W,212 W,173 W
5/5/2024 4:00,"1,077 W",693 W,210 W,174 W
5/5/2024 5:00,"1,197 W",719 W,305 W,173 W
5/5/2024 6:00,507 W,81 W,298 W,128 W
5/5/2024 7:00,675 W,267 W,298 W,110 W
5/5/2024 8:00,380 W,76 W,208 W,96 W
5/5/2024 9:00,"1,002 W",718 W,191 W,93 W
5/5/2024 10:00,"5,327 W","4,218 W",834 W,275 W
5/5/2024 11:00,"4,398 W","3,748 W",356 W,294 W
5/5/2024 12:00,"4,134 W","3,630 W",406 W,98 W
5/5/2024 13:00,"1,088 W",548 W,309 W,231 W
5/5/2024 14:00,"4,770 W","4,069 W",286 W,415 W
5/5/2024 15:00,"4,688 W","4,083 W",270 W,335 W
5/5/2024 16:00,661 W,259 W,200 W,202 W
5/5/2024 17:00,799 W,397 W,190 W,212 W
5/5/2024 18:00,681 W,306 W,132 W,243 W
5/5/2024 19:00,"1,399 W",831 W,292 W,276 W
5/5/2024 20:00,"1,375 W",888 W,211 W,276 W
5/5/2024 21:00,875 W,279 W,324 W,272 W
5/5/2024 22:00,908 W,333 W,299 W,276 W
5/5/2024 23:00,945 W,295 W,375 W,275 W
5/6/2024 0:00,"1,456 W",879 W,404 W,173 W
5/6/2024 1:00,"1,380 W",896 W,310 W,174 W
5/6/2024 2:00,"1,322 W",700 W,448 W,174 W
5/6/2024 3:00,894 W,354 W,367 W,173 W
5/6/2024 4:00,526 W,135 W,218 W,173 W
5/6/2024 5:00,"1,048 W",672 W,203 W,173 W
5/6/2024 6:00,"1,291 W",899 W,264 W,128 W
5/6/2024 7:00,642 W,242 W,296 W,104 W
5/6/2024 8:00,605 W,318 W,193 W,94 W
5/6/2024 9:00,"1,342 W","1,041 W",207 W,94 W
5/6/2024 10:00,"1,538 W","1,151 W",249 W,138 W
5/6/2024 11:00,"2,467 W","1,073 W","1,265 W",129 W
5/6/2024 12:00,"1,059 W",388 W,538 W,133 W
5/6/2024 13:00,"1,049 W",454 W,501 W,94 W
5/6/2024 14:00,711 W,284 W,335 W,92 W
5/6/2024 15:00,"1,193 W",790 W,251 W,152 W
5/6/2024 16:00,"1,443 W",872 W,454 W,117 W
5/6/2024 17:00,"1,063 W",751 W,189 W,123 W
5/6/2024 18:00,672 W,380 W,148 W,144 W
5/6/2024 19:00,622 W,222 W,210 W,190 W
5/6/2024 20:00,"1,023 W",513 W,312 W,198 W
5/6/2024 21:00,772 W,301 W,273 W,198 W
5/6/2024 22:00,"1,395 W",848 W,356 W,191 W
5/6/2024 23:00,705 W,230 W,289 W,186 W
5/7/2024 0:00,"1,475 W",922 W,358 W,195 W
5/7/2024 1:00,721 W,301 W,230 W,190 W
5/7/2024 2:00,710 W,296 W,223 W,191 W
5/7/2024 3:00,"1,058 W",545 W,323 W,190 W
5/7/2024 4:00,"1,342 W",791 W,362 W,189 W
5/7/2024 5:00,"1,312 W",893 W,231 W,188 W
