Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/5/14 3:00:00,"1,201 W",683 W,330 W,188 W
2024/5/14 4:00:00,"1,352 W",698 W,466 W,188 W
2024/5/14 5:00:00,874 W,312 W,374 W,188 W
2024/5/14 6:00:00,556 W,115 W,316 W,125 W
2024/5/14 7:00:00,714 W,106 W,500 W,108 W
2024/5/14 8:00:00,"1,021 W",599 W,314 W,108 W
2024/5/14 9:00:00,"1,862 W","1,481 W",274 W,107 W
2024/5/14 10:00:00,"1,157 W",509 W,442 W,206 W
2024/5/14 11:00:00,"2,338 W","1,810 W",310 W,218 W
2024/5/14 12:00:00,"1,461 W","1,059 W",295 W,107 W
2024/5/14 13:00:00,"3,361 W","2,433 W",822 W,106 W
2024/5/14 14:00:00,"1,770 W","1,008 W",420 W,342 W
2024/5/14 15:00:00,"1,062 W",241 W,485 W,336 W
2024/5/14 16:00:00,729 W,289 W,332 W,108 W
2024/5/14 17:00:00,"1,269 W",857 W,303 W,109 W
2024/5/14 18:00:00,"1,345 W",903 W,312 W,130 W
2024/5/14 19:00:00,909 W,510 W,216 W,183 W
2024/5/14 20:00:00,812 W,362 W,265 W,185 W
2024/5/14 21:00:00,980 W,562 W,233 W,185 W
2024/5/14 22:00:00,"1,229 W",762 W,282 W,185 W
2024/5/14 23:00:00,"1,385 W",772 W,427 W,186 W
2024/5/15 0:00:00,"1,006 W",443 W,378 W,185 W
2024/5/15 1:00:00,800 W,334 W,280 W,186 W
2024/5/15 2:00:00,"1,480 W","1,074 W",219 W,187 W
2024/5/15 3:00:00,"1,190 W",796 W,207 W,187 W
2024/5/15 4:00:00,897 W,290 W,420 W,187 W
2024/5/15 5:00:00,965 W,455 W,324 W,186 W
2024/5/15 6:00:00,733 W,408 W,199 W,126 W
2024/5/15 7:00:00,"1,468 W",983 W,377 W,108 W
2024/5/15 8:00:00,"1,037 W",725 W,206 W,106 W
2024/5/15 9:00:00,713 W,309 W,298 W,106 W
2024/5/15 10:00:00,"1,075 W",478 W,452 W,145 W
2024/5/15 15:00:00,978 W,289 W,354 W,335 W
2024/5/15 16:00:00,"1,498 W","1,038 W",229 W,231 W
2024/5/15 17:00:00,"1,419 W",916 W,285 W,218 W
2024/5/15 18:00:00,"1,501 W",897 W,363 W,241 W
2024/5/15 19:00:00,"1,418 W",805 W,333 W,280 W
2024/5/15 20:00:00,599 W,202 W,215 W,182 W
2024/5/15 21:00:00,594 W,210 W,200 W,184 W
2024/5/15 22:00:00,572 W,153 W,235 W,184 W
2024/5/15 23:00:00,"1,291 W",797 W,307 W,187 W
2024/5/16 0:00:00,"1,217 W",613 W,417 W,187 W
2024/5/16 1:00:00,577 W,166 W,225 W,186 W
2024/5/16 2:00:00,664 W,235 W,242 W,187 W
2024/5/16 3:00:00,673 W,261 W,223 W,189 W
2024/5/16 4:00:00,"1,378 W",869 W,320 W,189 W
2024/5/16 5:00:00,"1,179 W",789 W,202 W,188 W
2024/5/16 6:00:00,927 W,545 W,262 W,120 W
2024/5/16 7:00:00,537 W,195 W,235 W,107 W
2024/5/16 8:00:00,"1,088 W",536 W,443 W,109 W
2024/5/16 9:00:00,"1,792 W","1,423 W",263 W,106 W
2024/5/16 10:00:00,"2,884 W","2,134 W",507 W,243 W
2024/5/16 11:00:00,"4,452 W","3,814 W",323 W,315 W
2024/5/16 12:00:00,"5,124 W","4,491 W",314 W,319 W
2024/5/16 13:00:00,"4,793 W","4,152 W",349 W,292 W
2024/5/16 14:00:00,"4,751 W","4,106 W",406 W,239 W
2024/5/16 15:00:00,"4,428 W","3,503 W",635 W,290 W
2024/5/16 16:00:00,"1,566 W",370 W,935 W,261 W
2024/5/16 17:00:00,"1,095 W",719 W,214 W,162 W
2024/5/16 18:00:00,"1,383 W",931 W,272 W,180 W
2024/5/16 19:00:00,627 W,201 W,201 W,225 W
2024/5/16 20:00:00,"1,135 W",360 W,544 W,231 W
2024/5/16 21:00:00,903 W,338 W,333 W,232 W
2024/5/16 22:00:00,"1,206 W",769 W,202 W,235 W
2024/5/16 23:00:00,"1,086 W",646 W,205 W,235 W
2024/5/17 0:00:00,831 W,262 W,333 W,236 W
2024/5/17 1:00:00,828 W,329 W,263 W,236 W
2024/5/17 2:00:00,"1,019 W",443 W,338 W,238 W
2024/5/17 3:00:00,"1,280 W",829 W,211 W,240 W
2024/5/17 4:00:00,"1,185 W",736 W,209 W,240 W
2024/5/17 5:00:00,725 W,279 W,208 W,238 W
2024/5/17 6:00:00,746 W,264 W,309 W,173 W
2024/5/17 7:00:00,"1,127 W",775 W,194 W,158 W
2024/5/17 8:00:00,"1,391 W",919 W,320 W,152 W
2024/5/17 9:00:00,454 W,93 W,208 W,153 W
2024/5/17 10:00:00,"1,563 W",543 W,485 W,535 W
2024/5/17 11:00:00,"4,454 W","3,552 W",395 W,507 W
2024/5/17 12:00:00,"2,602 W",900 W,"1,301 W",401 W
2024/5/17 13:00:00,"1,546 W","1,120 W",321 W,105 W
2024/5/17 14:00:00,970 W,467 W,370 W,133 W
2024/5/17 15:00:00,"1,090 W",399 W,572 W,119 W
2024/5/17 16:00:00,"3,440 W","2,818 W",515 W,107 W
2024/5/17 17:00:00,"1,221 W",798 W,315 W,108 W
2024/5/17 18:00:00,486 W,112 W,248 W,126 W
2024/5/17 19:00:00,528 W,105 W,240 W,183 W
2024/5/17 20:00:00,640 W,215 W,241 W,184 W
2024/5/17 21:00:00,"1,265 W",734 W,347 W,184 W
2024/5/17 22:00:00,"1,371 W",822 W,363 W,186 W
2024/5/17 23:00:00,839 W,284 W,369 W,186 W
2024/5/18 0:00:00,"1,251 W",513 W,552 W,186 W
2024/5/18 1:00:00,735 W,283 W,266 W,186 W
2024/5/18 2:00:00,"1,247 W",797 W,263 W,187 W
2024/5/18 3:00:00,"1,475 W",924 W,365 W,186 W
2024/5/18 4:00:00,592 W,151 W,256 W,185 W
2024/5/18 5:00:00,793 W,357 W,250 W,186 W
2024/5/18 6:00:00,851 W,462 W,250 W,139 W
2024/5/18 7:00:00,"1,300 W",789 W,397 W,114 W
2024/5/18 8:00:00,"1,546 W",729 W,711 W,106 W
2024/5/18 9:00:00,580 W,202 W,271 W,107 W
2024/5/18 10:00:00,650 W,306 W,239 W,105 W
2024/5/18 11:00:00,"1,164 W",810 W,249 W,105 W
2024/5/18 12:00:00,"1,085 W",637 W,341 W,107 W
2024/5/18 13:00:00,497 W,155 W,236 W,106 W
2024/5/18 14:00:00,593 W,250 W,237 W,106 W
2024/5/18 15:00:00,"1,112 W",765 W,240 W,107 W
2024/5/18 16:00:00,"1,282 W",747 W,427 W,108 W
2024/5/18 17:00:00,"1,293 W",826 W,361 W,106 W
2024/5/18 18:00:00,774 W,366 W,280 W,128 W
2024/5/18 19:00:00,646 W,230 W,235 W,181 W
2024/5/18 20:00:00,"1,217 W",792 W,241 W,184 W
2024/5/18 21:00:00,"1,220 W",692 W,343 W,185 W
2024/5/18 22:00:00,869 W,328 W,356 W,185 W
2024/5/18 23:00:00,664 W,232 W,247 W,185 W
2024/5/19 0:00:00,843 W,387 W,267 W,189 W
2024/5/19 1:00:00,"1,393 W",832 W,374 W,187 W
2024/5/19 2:00:00,"1,676 W",735 W,743 W,198 W
2024/5/19 3:00:00,725 W,264 W,274 W,187 W
2024/5/19 4:00:00,"1,251 W",799 W,264 W,188 W
2024/5/19 5:00:00,"1,259 W",784 W,289 W,186 W
2024/5/19 6:00:00,762 W,269 W,349 W,144 W
2024/5/19 7:00:00,574 W,210 W,242 W,122 W
2024/5/19 8:00:00,783 W,443 W,235 W,105 W
2024/5/19 9:00:00,"1,303 W",843 W,348 W,112 W
2024/5/19 10:00:00,"4,806 W","4,230 W",469 W,107 W
2024/5/19 11:00:00,"1,348 W",738 W,474 W,136 W
2024/5/19 12:00:00,"1,752 W","1,145 W",468 W,139 W
2024/5/19 13:00:00,"5,739 W","5,038 W",594 W,107 W
2024/5/19 14:00:00,"4,544 W","3,930 W",465 W,149 W
2024/5/19 15:00:00,"5,327 W","3,589 W","1,437 W",301 W
2024/5/19 16:00:00,"2,279 W",563 W,"1,413 W",303 W
2024/5/19 23:00:00,"1,960 W","1,084 W",333 W,543 W
2024/5/20 0:00:00,"1,448 W",831 W,330 W,287 W
2024/5/20 1:00:00,"1,004 W",399 W,345 W,260 W
2024/5/20 2:00:00,879 W,260 W,369 W,250 W
2024/5/20 3:00:00,786 W,261 W,272 W,253 W
2024/5/20 4:00:00,"1,461 W",898 W,309 W,254 W
2024/5/20 5:00:00,"1,157 W",623 W,350 W,184 W
2024/5/20 6:00:00,680 W,174 W,359 W,147 W
2024/5/20 7:00:00,526 W,172 W,243 W,111 W
2024/5/20 8:00:00,945 W,456 W,248 W,241 W
2024/5/20 9:00:00,"1,376 W",803 W,342 W,231 W
2024/5/20 10:00:00,"1,618 W",967 W,411 W,240 W
2024/5/20 11:00:00,"1,853 W",318 W,"1,251 W",284 W
2024/5/20 12:00:00,"1,904 W",302 W,"1,318 W",284 W
2024/5/20 13:00:00,"1,555 W",839 W,431 W,285 W
2024/5/20 14:00:00,"1,547 W",844 W,335 W,368 W
2024/5/20 15:00:00,"2,734 W","2,129 W",322 W,283 W
2024/5/20 16:00:00,983 W,388 W,312 W,283 W
2024/5/20 17:00:00,700 W,246 W,241 W,213 W
2024/5/20 18:00:00,"1,094 W",652 W,196 W,246 W
2024/5/20 19:00:00,"1,270 W",621 W,372 W,277 W
2024/5/20 20:00:00,610 W,131 W,195 W,284 W
2024/5/20 21:00:00,816 W,336 W,195 W,285 W
2024/5/20 22:00:00,"1,033 W",291 W,197 W,545 W
2024/5/20 23:00:00,"1,548 W",941 W,321 W,286 W
2024/5/21 0:00:00,"1,353 W",807 W,260 W,286 W
2024/5/21 1:00:00,780 W,290 W,304 W,186 W
2024/5/21 2:00:00,861 W,278 W,397 W,186 W
2024/5/21 3:00:00,654 W,246 W,222 W,186 W
2024/5/21 4:00:00,"1,276 W",880 W,209 W,187 W
2024/5/21 5:00:00,"1,241 W",742 W,313 W,186 W
2024/5/21 6:00:00,540 W,219 W,197 W,124 W
2024/5/21 7:00:00,934 W,277 W,548 W,109 W
2024/5/21 8:00:00,"1,161 W",754 W,302 W,105 W
2024/5/21 9:00:00,"1,153 W",850 W,197 W,106 W
2024/5/21 10:00:00,"3,078 W","1,329 W","1,642 W",107 W
2024/5/21 11:00:00,"1,000 W",473 W,414 W,113 W
2024/5/21 12:00:00,782 W,397 W,274 W,111 W
2024/5/21 13:00:00,"1,319 W",904 W,307 W,108 W
2024/5/21 14:00:00,"1,162 W",753 W,304 W,105 W
2024/5/21 15:00:00,909 W,373 W,430 W,106 W
2024/5/21 16:00:00,644 W,272 W,265 W,107 W
2024/5/21 17:00:00,"1,001 W",502 W,260 W,239 W
2024/5/21 18:00:00,"1,547 W",817 W,325 W,405 W
2024/5/21 19:00:00,"1,324 W",654 W,382 W,288 W
2024/5/21 20:00:00,601 W,159 W,259 W,183 W
2024/5/21 21:00:00,836 W,390 W,261 W,185 W
2024/5/21 22:00:00,"1,020 W",458 W,376 W,186 W
2024/5/21 23:00:00,"1,401 W",816 W,399 W,186 W
2024/5/22 0:00:00,"1,248 W",792 W,270 W,186 W
2024/5/22 1:00:00,703 W,188 W,330 W,185 W
2024/5/22 2:00:00,698 W,125 W,387 W,186 W
2024/5/22 3:00:00,"1,229 W",662 W,381 W,186 W
2024/5/22 4:00:00,"1,190 W",726 W,277 W,187 W
2024/5/22 5:00:00,905 W,331 W,388 W,186 W
2024/5/22 6:00:00,991 W,331 W,528 W,132 W
2024/5/22 7:00:00,637 W,259 W,254 W,124 W
2024/5/22 8:00:00,"1,267 W",774 W,387 W,106 W
2024/5/22 9:00:00,"1,134 W",778 W,251 W,105 W
2024/5/22 10:00:00,"2,039 W",484 W,"1,358 W",197 W
2024/5/22 11:00:00,"1,033 W",399 W,517 W,117 W
2024/5/22 12:00:00,"3,746 W","2,093 W","1,546 W",107 W
2024/5/22 13:00:00,"1,333 W",832 W,394 W,107 W
2024/5/22 14:00:00,"1,612 W",426 W,"1,052 W",134 W
2024/5/22 15:00:00,"1,204 W",420 W,525 W,259 W
2024/5/22 17:00:00,"1,443 W",995 W,310 W,138 W
2024/5/22 18:00:00,616 W,286 W,196 W,134 W
2024/5/22 19:00:00,"1,019 W",663 W,172 W,184 W
2024/5/22 20:00:00,"1,134 W",664 W,287 W,183 W
2024/5/22 21:00:00,743 W,271 W,288 W,184 W
2024/5/22 22:00:00,583 W,224 W,175 W,184 W
2024/5/22 23:00:00,853 W,490 W,179 W,184 W
2024/5/23 0:00:00,"1,466 W",782 W,499 W,185 W
2024/5/23 1:00:00,"1,205 W",731 W,290 W,184 W
2024/5/23 2:00:00,742 W,382 W,175 W,185 W
2024/5/23 3:00:00,595 W,236 W,175 W,184 W
2024/5/23 4:00:00,"1,167 W",577 W,404 W,186 W
2024/5/23 5:00:00,"1,098 W",725 W,187 W,186 W
2024/5/23 6:00:00,960 W,653 W,170 W,137 W
2024/5/23 7:00:00,627 W,274 W,228 W,125 W
2024/5/23 8:00:00,707 W,272 W,311 W,124 W
2024/5/23 9:00:00,"1,166 W",890 W,162 W,114 W
2024/5/23 10:00:00,"1,087 W",687 W,292 W,108 W
2024/5/23 11:00:00,638 W,320 W,213 W,105 W
2024/5/23 12:00:00,760 W,278 W,377 W,105 W
2024/5/23 13:00:00,426 W,144 W,178 W,104 W
2024/5/23 14:00:00,"1,032 W",726 W,199 W,107 W
2024/5/23 15:00:00,980 W,576 W,300 W,104 W
2024/5/23 16:00:00,671 W,275 W,292 W,104 W
2024/5/23 17:00:00,411 W,117 W,189 W,105 W
2024/5/23 18:00:00,820 W,525 W,169 W,126 W
2024/5/23 19:00:00,"1,175 W",742 W,263 W,170 W
2024/5/23 20:00:00,"1,184 W",737 W,265 W,182 W
2024/5/23 21:00:00,"1,004 W",379 W,442 W,183 W
2024/5/23 22:00:00,722 W,218 W,321 W,183 W
2024/5/23 23:00:00,"1,441 W",692 W,565 W,184 W
2024/5/24 0:00:00,998 W,621 W,193 W,184 W
2024/5/24 1:00:00,"1,099 W",741 W,173 W,185 W
2024/5/24 2:00:00,656 W,296 W,175 W,185 W
2024/5/24 3:00:00,784 W,300 W,299 W,185 W
2024/5/24 4:00:00,"1,246 W",747 W,312 W,187 W
2024/5/24 5:00:00,"1,240 W",868 W,185 W,187 W
2024/5/24 6:00:00,"1,373 W",901 W,338 W,134 W
2024/5/24 7:00:00,619 W,331 W,168 W,120 W
2024/5/24 8:00:00,600 W,333 W,160 W,107 W
2024/5/24 9:00:00,"1,391 W","1,023 W",262 W,106 W
2024/5/24 10:00:00,"1,407 W","1,013 W",287 W,107 W
2024/5/24 11:00:00,"1,141 W",874 W,160 W,107 W
2024/5/24 12:00:00,818 W,362 W,351 W,105 W
2024/5/24 13:00:00,"1,111 W",670 W,335 W,106 W
2024/5/24 14:00:00,"1,104 W",751 W,193 W,160 W
2024/5/24 15:00:00,982 W,670 W,164 W,148 W
2024/5/24 16:00:00,694 W,225 W,360 W,109 W
2024/5/24 17:00:00,"1,482 W",847 W,505 W,130 W
2024/5/24 18:00:00,"1,077 W",770 W,181 W,126 W
2024/5/24 19:00:00,"1,241 W",631 W,431 W,179 W
2024/5/24 20:00:00,"1,313 W",931 W,194 W,188 W
2024/5/24 21:00:00,"1,114 W",751 W,179 W,184 W
2024/5/24 22:00:00,766 W,323 W,260 W,183 W
2024/5/24 23:00:00,702 W,226 W,292 W,184 W
2024/5/25 0:00:00,"1,374 W",958 W,231 W,185 W
2024/5/25 1:00:00,"1,217 W",854 W,178 W,185 W
2024/5/25 2:00:00,852 W,357 W,311 W,184 W
2024/5/25 3:00:00,888 W,405 W,298 W,185 W
2024/5/25 4:00:00,791 W,356 W,251 W,184 W
2024/5/25 5:00:00,"1,304 W",944 W,174 W,186 W
2024/5/25 6:00:00,"1,299 W",840 W,334 W,125 W
2024/5/25 7:00:00,595 W,315 W,170 W,110 W
2024/5/25 8:00:00,788 W,424 W,258 W,106 W
2024/5/25 9:00:00,591 W,325 W,159 W,107 W
2024/5/25 10:00:00,"1,085 W",789 W,190 W,106 W
2024/5/25 11:00:00,"1,115 W",752 W,256 W,107 W
2024/5/25 12:00:00,647 W,271 W,270 W,106 W
2024/5/25 13:00:00,541 W,272 W,163 W,106 W
2024/5/25 14:00:00,999 W,677 W,215 W,107 W
2024/5/25 15:00:00,"1,271 W",865 W,274 W,132 W
2024/5/25 16:00:00,563 W,268 W,171 W,124 W
2024/5/25 17:00:00,893 W,325 W,443 W,125 W
2024/5/25 18:00:00,618 W,224 W,264 W,130 W
2024/5/25 19:00:00,"1,178 W",725 W,269 W,184 W
2024/5/25 20:00:00,"1,027 W",682 W,163 W,182 W
2024/5/25 21:00:00,459 W,111 W,165 W,183 W
2024/5/25 22:00:00,719 W,220 W,314 W,185 W
2024/5/25 23:00:00,770 W,285 W,301 W,184 W
2024/5/26 0:00:00,"1,548 W",906 W,457 W,185 W
2024/5/26 1:00:00,"1,231 W",779 W,266 W,186 W
2024/5/26 2:00:00,759 W,289 W,284 W,186 W
2024/5/26 3:00:00,827 W,468 W,174 W,185 W
2024/5/26 4:00:00,887 W,530 W,171 W,186 W
2024/5/26 5:00:00,"1,345 W",875 W,284 W,186 W
2024/5/26 6:00:00,"1,050 W",704 W,222 W,124 W
2024/5/26 7:00:00,519 W,230 W,174 W,115 W
2024/5/26 8:00:00,584 W,218 W,260 W,106 W
2024/5/26 9:00:00,"1,064 W",452 W,506 W,106 W
2024/5/26 10:00:00,"1,430 W","1,009 W",314 W,107 W
2024/5/26 11:00:00,"1,021 W",414 W,411 W,196 W
2024/5/26 12:00:00,"1,962 W",419 W,"1,284 W",259 W
2024/5/26 13:00:00,"1,492 W",553 W,751 W,188 W
2024/5/26 14:00:00,"1,919 W","1,278 W",460 W,181 W
2024/5/26 15:00:00,"1,703 W","1,105 W",431 W,167 W
2024/5/26 16:00:00,466 W,164 W,194 W,108 W
2024/5/26 17:00:00,"2,640 W","2,337 W",195 W,108 W
2024/5/26 18:00:00,"1,362 W",796 W,418 W,148 W
2024/5/26 19:00:00,"1,310 W",940 W,193 W,177 W
2024/5/26 20:00:00,721 W,273 W,264 W,184 W
2024/5/26 21:00:00,729 W,269 W,272 W,188 W
2024/5/26 22:00:00,648 W,259 W,202 W,187 W
2024/5/26 23:00:00,"1,205 W",799 W,219 W,187 W
2024/5/27 0:00:00,"1,238 W",871 W,179 W,188 W
2024/5/27 1:00:00,744 W,277 W,279 W,188 W
2024/5/27 2:00:00,655 W,291 W,177 W,187 W
2024/5/27 3:00:00,610 W,165 W,258 W,187 W
2024/5/27 4:00:00,"1,331 W",864 W,278 W,189 W
2024/5/27 5:00:00,"1,463 W",837 W,437 W,189 W
2024/5/27 6:00:00,858 W,322 W,414 W,122 W
2024/5/27 7:00:00,843 W,420 W,311 W,112 W
2024/5/27 8:00:00,"1,153 W",746 W,297 W,110 W
2024/5/27 9:00:00,"1,828 W","1,473 W",239 W,116 W
2024/5/27 10:00:00,"1,690 W","1,159 W",361 W,170 W
2024/5/27 11:00:00,"3,745 W","3,107 W",484 W,154 W
2024/5/27 12:00:00,"1,269 W",680 W,465 W,124 W
2024/5/27 13:00:00,"1,876 W","1,038 W",454 W,384 W
2024/5/27 14:00:00,"1,983 W","1,406 W",396 W,181 W
2024/5/27 15:00:00,"1,902 W","1,162 W",475 W,265 W
2024/5/27 16:00:00,"1,108 W",626 W,376 W,106 W
2024/5/27 17:00:00,708 W,402 W,199 W,107 W
2024/5/27 18:00:00,974 W,645 W,201 W,128 W
2024/5/27 19:00:00,"1,544 W","1,076 W",291 W,177 W
2024/5/27 20:00:00,"1,346 W",857 W,307 W,182 W
2024/5/27 21:00:00,959 W,560 W,216 W,183 W
2024/5/27 22:00:00,727 W,346 W,198 W,183 W
2024/5/27 23:00:00,"1,469 W",920 W,366 W,183 W
2024/5/28 0:00:00,"1,251 W",860 W,207 W,184 W
2024/5/28 1:00:00,"1,411 W","1,025 W",202 W,184 W
2024/5/28 2:00:00,924 W,426 W,313 W,185 W
2024/5/28 3:00:00,910 W,419 W,306 W,185 W
2024/5/28 4:00:00,"1,245 W",856 W,204 W,185 W
2024/5/28 5:00:00,"1,395 W",906 W,304 W,185 W
2024/5/28 6:00:00,"1,121 W",784 W,199 W,138 W
2024/5/28 7:00:00,751 W,381 W,246 W,124 W
2024/5/28 8:00:00,907 W,467 W,331 W,109 W
2024/5/28 9:00:00,"1,051 W",743 W,202 W,106 W
2024/5/28 10:00:00,"1,179 W",875 W,199 W,105 W
2024/5/28 11:00:00,"1,426 W","1,024 W",296 W,106 W
2024/5/28 12:00:00,799 W,377 W,318 W,104 W
2024/5/28 13:00:00,647 W,343 W,199 W,105 W
2024/5/28 14:00:00,"1,403 W",980 W,317 W,106 W
2024/5/28 15:00:00,"1,494 W","1,023 W",366 W,105 W
2024/5/28 16:00:00,655 W,347 W,202 W,106 W
2024/5/28 17:00:00,833 W,427 W,297 W,109 W
2024/5/28 18:00:00,954 W,503 W,318 W,133 W
2024/5/28 19:00:00,"1,368 W",902 W,284 W,182 W
2024/5/28 20:00:00,"1,533 W","1,051 W",299 W,183 W
2024/5/28 21:00:00,899 W,395 W,321 W,183 W
2024/5/28 22:00:00,678 W,295 W,200 W,183 W
2024/5/28 23:00:00,951 W,416 W,351 W,184 W
2024/5/29 0:00:00,"1,461 W","1,051 W",224 W,186 W
2024/5/29 1:00:00,"1,469 W","1,070 W",214 W,185 W
2024/5/29 2:00:00,953 W,432 W,337 W,184 W
2024/5/29 3:00:00,908 W,520 W,204 W,184 W
2024/5/29 4:00:00,709 W,257 W,267 W,185 W
2024/5/29 5:00:00,"1,381 W",894 W,307 W,180 W
2024/5/29 6:00:00,"1,095 W",788 W,197 W,110 W
2024/5/29 7:00:00,740 W,392 W,239 W,109 W
2024/5/29 8:00:00,931 W,523 W,305 W,103 W
2024/5/29 9:00:00,923 W,580 W,238 W,105 W
2024/5/29 10:00:00,"1,571 W","1,088 W",312 W,171 W
2024/5/29 11:00:00,"1,214 W",659 W,388 W,167 W
2024/5/29 12:00:00,"5,348 W","3,590 W","1,474 W",284 W
2024/5/29 13:00:00,"5,834 W","4,150 W","1,312 W",372 W
2024/5/29 14:00:00,"5,152 W","4,297 W",470 W,385 W
2024/5/29 15:00:00,"4,936 W","4,066 W",417 W,453 W
2024/5/29 16:00:00,769 W,254 W,411 W,104 W
2024/5/29 17:00:00,837 W,417 W,316 W,104 W
2024/5/29 18:00:00,797 W,457 W,211 W,129 W
2024/5/29 19:00:00,"1,295 W",828 W,296 W,171 W
2024/5/29 20:00:00,"1,111 W",723 W,204 W,184 W
2024/5/29 21:00:00,660 W,271 W,206 W,183 W
2024/5/29 22:00:00,871 W,378 W,308 W,185 W
2024/5/29 23:00:00,"1,381 W",797 W,399 W,185 W
2024/5/30 0:00:00,"1,284 W",878 W,221 W,185 W
2024/5/30 1:00:00,785 W,278 W,323 W,184 W
2024/5/30 2:00:00,760 W,361 W,214 W,185 W
2024/5/30 3:00:00,666 W,268 W,213 W,185 W
2024/5/30 4:00:00,"1,215 W",708 W,321 W,186 W
2024/5/30 5:00:00,"1,324 W",897 W,240 W,187 W
2024/5/30 6:00:00,579 W,255 W,203 W,121 W
2024/5/30 7:00:00,871 W,352 W,410 W,109 W
2024/5/30 8:00:00,453 W,139 W,210 W,104 W
2024/5/30 9:00:00,"1,705 W","1,396 W",205 W,104 W
2024/5/30 10:00:00,"1,582 W",879 W,557 W,146 W
2024/5/30 11:00:00,"1,365 W",512 W,419 W,434 W
2024/5/30 12:00:00,"1,522 W",682 W,427 W,413 W
2024/5/30 13:00:00,"2,020 W",880 W,732 W,408 W
2024/5/30 14:00:00,"1,678 W","1,037 W",402 W,239 W
2024/5/30 15:00:00,"1,365 W",820 W,412 W,133 W
2024/5/30 16:00:00,"1,090 W",579 W,406 W,105 W
2024/5/30 17:00:00,644 W,235 W,304 W,105 W
2024/5/30 18:00:00,"1,296 W",847 W,312 W,137 W
2024/5/30 19:00:00,"1,494 W",873 W,438 W,183 W
2024/5/30 20:00:00,"1,194 W",500 W,508 W,186 W
2024/5/30 21:00:00,848 W,344 W,320 W,184 W
2024/5/30 22:00:00,852 W,346 W,323 W,183 W
2024/5/30 23:00:00,"1,770 W","1,020 W",565 W,185 W
2024/5/31 0:00:00,"1,400 W",876 W,340 W,184 W
2024/5/31 1:00:00,976 W,457 W,334 W,185 W
2024/5/31 2:00:00,991 W,363 W,443 W,185 W
2024/5/31 3:00:00,744 W,227 W,332 W,185 W
2024/5/31 4:00:00,"1,489 W",878 W,426 W,185 W
2024/5/31 5:00:00,"1,595 W",727 W,683 W,185 W
2024/5/31 6:00:00,792 W,357 W,311 W,124 W
2024/5/31 7:00:00,827 W,212 W,506 W,109 W
2024/5/31 8:00:00,734 W,318 W,310 W,106 W
2024/5/31 9:00:00,"1,781 W","1,281 W",394 W,106 W
2024/5/31 10:00:00,"6,191 W","5,261 W",410 W,520 W
2024/5/31 11:00:00,"5,536 W","3,645 W","1,365 W",526 W
2024/5/31 12:00:00,"4,393 W","3,729 W",498 W,166 W
2024/5/31 13:00:00,"4,300 W","3,763 W",366 W,171 W
2024/5/31 14:00:00,"2,856 W","1,614 W",702 W,540 W
2024/5/31 15:00:00,"1,822 W","1,078 W",562 W,182 W
2024/5/31 16:00:00,555 W,244 W,207 W,104 W
2024/5/31 17:00:00,711 W,313 W,294 W,104 W
2024/5/31 18:00:00,"1,082 W",640 W,319 W,123 W
2024/5/31 19:00:00,"1,070 W",702 W,194 W,174 W
2024/5/31 20:00:00,689 W,212 W,295 W,182 W
2024/5/31 21:00:00,718 W,213 W,322 W,183 W
2024/5/31 22:00:00,606 W,222 W,200 W,184 W
2024/5/31 23:00:00,"1,244 W",635 W,424 W,185 W
2024/6/1 0:00:00,"1,124 W",724 W,216 W,184 W
2024/6/1 1:00:00,"1,035 W",378 W,472 W,185 W
2024/6/1 2:00:00,"1,105 W",390 W,531 W,184 W
2024/6/1 3:00:00,"1,163 W",754 W,224 W,185 W
2024/6/1 4:00:00,"1,280 W",890 W,204 W,186 W
2024/6/1 5:00:00,"1,282 W",780 W,317 W,185 W
2024/6/1 6:00:00,486 W,161 W,201 W,124 W
2024/6/1 7:00:00,682 W,158 W,413 W,111 W
2024/6/1 8:00:00,826 W,513 W,206 W,107 W
2024/6/1 9:00:00,"1,142 W",832 W,204 W,106 W
2024/6/1 10:00:00,"1,125 W",726 W,293 W,106 W
2024/6/1 13:00:00,"1,602 W","1,169 W",336 W,97 W
2024/6/1 14:00:00,"1,397 W",992 W,309 W,96 W
2024/6/1 15:00:00,"1,165 W",890 W,181 W,94 W
2024/6/1 16:00:00,932 W,530 W,289 W,113 W
2024/6/1 17:00:00,"1,013 W",715 W,171 W,127 W
2024/6/1 18:00:00,"1,339 W",923 W,284 W,132 W
2024/6/1 19:00:00,"1,163 W",817 W,175 W,171 W
2024/6/1 20:00:00,793 W,455 W,167 W,171 W
2024/6/1 21:00:00,702 W,261 W,270 W,171 W
2024/6/1 22:00:00,838 W,391 W,276 W,171 W
2024/6/1 23:00:00,"1,276 W",794 W,310 W,172 W
2024/6/2 0:00:00,"1,110 W",768 W,171 W,171 W
2024/6/2 1:00:00,624 W,271 W,181 W,172 W
2024/6/2 2:00:00,627 W,163 W,292 W,172 W
2024/6/2 3:00:00,833 W,377 W,284 W,172 W
2024/6/2 4:00:00,"1,299 W",831 W,296 W,172 W
2024/6/2 5:00:00,"1,148 W",797 W,179 W,172 W
2024/6/2 6:00:00,"1,035 W",747 W,167 W,121 W
2024/6/2 7:00:00,520 W,263 W,160 W,97 W
2024/6/2 8:00:00,739 W,365 W,280 W,94 W
