Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/1/26 21:00:00,"3,430 W",444 W,217 W,"2,769 W"
2024/1/26 22:00:00,"1,202 W",447 W,217 W,538 W
2024/1/26 23:00:00,"1,214 W",449 W,233 W,532 W
2024/1/27 0:00:00,"1,233 W",457 W,240 W,536 W
2024/1/27 1:00:00,"1,250 W",457 W,235 W,558 W
2024/1/27 2:00:00,"1,246 W",454 W,239 W,553 W
2024/1/27 3:00:00,"1,247 W",459 W,234 W,554 W
2024/1/27 4:00:00,"1,267 W",463 W,252 W,552 W
2024/1/27 5:00:00,"3,522 W",479 W,241 W,"2,802 W"
2024/1/27 6:00:00,"3,862 W",506 W,242 W,"3,114 W"
2024/1/27 7:00:00,"3,205 W",441 W,206 W,"2,558 W"
2024/1/27 8:00:00,"3,745 W",434 W,204 W,"3,107 W"
2024/1/27 9:00:00,"3,165 W",428 W,198 W,"2,539 W"
2024/1/27 10:00:00,"3,713 W",427 W,198 W,"3,088 W"
2024/1/27 11:00:00,"3,180 W",431 W,206 W,"2,543 W"
2024/1/27 17:00:00,"4,210 W","1,031 W",349 W,"2,830 W"
2024/1/27 18:00:00,"2,146 W",820 W,284 W,"1,042 W"
2024/1/27 19:00:00,"3,523 W",625 W,254 W,"2,644 W"
2024/1/27 20:00:00,"1,730 W",488 W,233 W,"1,009 W"
2024/1/27 21:00:00,"1,247 W",474 W,229 W,544 W
2024/1/27 22:00:00,"1,234 W",467 W,231 W,536 W
2024/1/27 23:00:00,"1,247 W",469 W,242 W,536 W
2024/1/28 0:00:00,"1,253 W",470 W,243 W,540 W
2024/1/28 1:00:00,"1,269 W",475 W,241 W,553 W
2024/1/28 2:00:00,"1,278 W",473 W,243 W,562 W
2024/1/28 3:00:00,"1,287 W",476 W,243 W,568 W
2024/1/28 4:00:00,"1,264 W",472 W,244 W,548 W
2024/1/28 5:00:00,"1,237 W",467 W,235 W,535 W
2024/1/28 6:00:00,"2,162 W",488 W,306 W,"1,368 W"
2024/1/28 7:00:00,"3,219 W",442 W,207 W,"2,570 W"
2024/1/28 8:00:00,"6,184 W",523 W,405 W,"5,256 W"
2024/1/28 9:00:00,"4,490 W",755 W,509 W,"3,226 W"
2024/1/28 10:00:00,"6,848 W",709 W,"1,590 W","4,549 W"
2024/1/28 11:00:00,"7,189 W",626 W,"1,555 W","5,008 W"
2024/1/28 12:00:00,"6,245 W",650 W,"1,308 W","4,287 W"
2024/1/28 13:00:00,"9,089 W",888 W,"1,796 W","6,405 W"
2024/1/28 14:00:00,"3,018 W",530 W,"1,641 W",847 W
2024/1/28 15:00:00,"6,608 W",438 W,"1,627 W","4,543 W"
2024/1/28 16:00:00,"3,336 W",411 W,299 W,"2,626 W"
2024/1/28 17:00:00,"1,096 W",559 W,273 W,264 W
2024/1/28 18:00:00,"1,122 W",395 W,256 W,471 W
2024/1/28 19:00:00,"1,554 W",388 W,249 W,917 W
2024/1/28 20:00:00,"3,231 W",406 W,263 W,"2,562 W"
2024/1/28 21:00:00,"1,149 W",410 W,266 W,473 W
2024/1/28 22:00:00,"1,178 W",414 W,281 W,483 W
2024/1/28 23:00:00,"1,192 W",422 W,283 W,487 W
2024/1/29 0:00:00,"1,205 W",421 W,300 W,484 W
2024/1/29 1:00:00,"1,230 W",432 W,309 W,489 W
2024/1/29 2:00:00,"1,228 W",432 W,307 W,489 W
2024/1/29 3:00:00,"1,224 W",428 W,308 W,488 W
2024/1/29 4:00:00,"1,229 W",431 W,305 W,493 W
2024/1/29 5:00:00,"1,209 W",427 W,296 W,486 W
2024/1/29 6:00:00,"4,779 W",458 W,365 W,"3,956 W"
2024/1/29 7:00:00,"5,394 W",429 W,273 W,"4,692 W"
2024/1/29 8:00:00,"5,519 W",849 W,259 W,"4,411 W"
2024/1/29 9:00:00,"5,819 W",847 W,406 W,"4,566 W"
2024/1/29 10:00:00,"2,398 W",457 W,416 W,"1,525 W"
2024/1/29 11:00:00,"4,726 W",546 W,"1,129 W","3,051 W"
2024/1/29 12:00:00,"5,183 W",448 W,262 W,"4,473 W"
2024/1/29 13:00:00,"5,254 W",448 W,259 W,"4,547 W"
2024/1/29 14:00:00,"3,391 W",445 W,239 W,"2,707 W"
2024/1/29 15:00:00,"1,558 W",438 W,226 W,894 W
2024/1/29 16:00:00,"1,108 W",438 W,235 W,435 W
2024/1/29 17:00:00,"1,411 W",365 W,249 W,797 W
2024/1/29 18:00:00,"3,007 W",344 W,237 W,"2,426 W"
2024/1/29 19:00:00,"3,789 W",354 W,237 W,"3,198 W"
2024/1/29 20:00:00,"1,096 W",340 W,229 W,527 W
2024/1/29 21:00:00,"1,155 W",361 W,246 W,548 W
2024/1/29 22:00:00,"1,158 W",360 W,248 W,550 W
2024/1/29 23:00:00,"1,184 W",373 W,248 W,563 W
2024/1/30 0:00:00,"1,226 W",376 W,286 W,564 W
2024/1/30 1:00:00,"1,216 W",382 W,270 W,564 W
2024/1/30 2:00:00,"1,232 W",381 W,287 W,564 W
2024/1/30 3:00:00,"1,233 W",391 W,275 W,567 W
2024/1/30 4:00:00,"1,220 W",382 W,277 W,561 W
2024/1/30 5:00:00,"1,223 W",380 W,278 W,565 W
2024/1/30 6:00:00,"4,442 W",390 W,339 W,"3,713 W"
2024/1/30 7:00:00,"3,567 W",362 W,257 W,"2,948 W"
2024/1/30 8:00:00,"6,234 W","1,254 W",532 W,"4,448 W"
2024/1/30 9:00:00,"6,338 W","1,204 W",417 W,"4,717 W"
2024/1/30 10:00:00,"5,495 W","2,087 W",599 W,"2,809 W"
2024/1/30 11:00:00,"5,169 W","1,636 W",483 W,"3,050 W"
2024/1/30 12:00:00,"2,971 W",953 W,"1,135 W",883 W
2024/1/30 13:00:00,"4,863 W","1,146 W","1,069 W","2,648 W"
2024/1/30 14:00:00,"2,872 W","1,033 W","1,069 W",770 W
2024/1/30 15:00:00,"4,888 W","1,442 W","1,108 W","2,338 W"
2024/1/30 17:00:00,"1,912 W",894 W,245 W,773 W
2024/1/30 18:00:00,"3,605 W",584 W,194 W,"2,827 W"
2024/1/31 7:00:00,"5,965 W",416 W,177 W,"5,372 W"
2024/1/31 8:00:00,"6,804 W",413 W,178 W,"6,213 W"
2024/1/31 9:00:00,"4,895 W",403 W,166 W,"4,326 W"
2024/1/31 10:00:00,"3,691 W",828 W,195 W,"2,668 W"
2024/1/31 11:00:00,"3,481 W",631 W,172 W,"2,678 W"
2024/1/31 12:00:00,"4,714 W",622 W,449 W,"3,643 W"
2024/1/31 13:00:00,"4,853 W",629 W,367 W,"3,857 W"
2024/1/31 14:00:00,"5,529 W",625 W,175 W,"4,729 W"
2024/1/31 15:00:00,"4,688 W","1,974 W",187 W,"2,527 W"
2024/1/31 16:00:00,"4,413 W","1,788 W",182 W,"2,443 W"
2024/1/31 17:00:00,"4,401 W","1,718 W",177 W,"2,506 W"
2024/1/31 18:00:00,"3,676 W",401 W,192 W,"3,083 W"
2024/1/31 19:00:00,"5,224 W",411 W,182 W,"4,631 W"
2024/1/31 20:00:00,"1,194 W",413 W,184 W,597 W
2024/1/31 21:00:00,"1,077 W",407 W,187 W,483 W
2024/1/31 22:00:00,"1,091 W",417 W,189 W,485 W
2024/1/31 23:00:00,"1,133 W",431 W,210 W,492 W
2024/2/1 0:00:00,"1,138 W",434 W,217 W,487 W
2024/2/1 1:00:00,"1,134 W",430 W,214 W,490 W
2024/2/1 2:00:00,"1,132 W",427 W,214 W,491 W
2024/2/1 3:00:00,"1,145 W",434 W,217 W,494 W
2024/2/1 4:00:00,"1,147 W",437 W,215 W,495 W
2024/2/1 5:00:00,"1,134 W",429 W,214 W,491 W
2024/2/1 6:00:00,"2,292 W",440 W,298 W,"1,554 W"
2024/2/1 7:00:00,"3,207 W",410 W,184 W,"2,613 W"
2024/2/1 8:00:00,"7,214 W",416 W,170 W,"6,628 W"
2024/2/1 9:00:00,"6,145 W","1,259 W",214 W,"4,672 W"
2024/2/1 10:00:00,"4,181 W","2,981 W",214 W,986 W
2024/2/1 11:00:00,"7,053 W","2,203 W",199 W,"4,651 W"
2024/2/1 12:00:00,"4,812 W",662 W,"1,123 W","3,027 W"
2024/2/1 13:00:00,"8,808 W","1,158 W","1,359 W","6,291 W"
2024/2/1 14:00:00,"5,741 W","1,164 W","1,352 W","3,225 W"
2024/2/1 15:00:00,"6,581 W",714 W,"1,364 W","4,503 W"
2024/2/1 16:00:00,"1,990 W",979 W,234 W,777 W
2024/2/1 17:00:00,"3,581 W",456 W,210 W,"2,915 W"
2024/2/1 18:00:00,"1,523 W",426 W,187 W,910 W
2024/2/1 19:00:00,"3,409 W",429 W,184 W,"2,796 W"
2024/2/1 20:00:00,"1,553 W",439 W,189 W,925 W
2024/2/1 21:00:00,"3,438 W",442 W,194 W,"2,802 W"
2024/2/1 22:00:00,"1,124 W",451 W,202 W,471 W
2024/2/1 23:00:00,"1,145 W",460 W,207 W,478 W
2024/2/2 0:00:00,"1,174 W",470 W,225 W,479 W
2024/2/2 1:00:00,"1,171 W",468 W,223 W,480 W
2024/2/2 2:00:00,"1,172 W",469 W,225 W,478 W
2024/2/2 3:00:00,"1,171 W",468 W,224 W,479 W
2024/2/2 4:00:00,"1,147 W",447 W,218 W,482 W
2024/2/2 5:00:00,"1,192 W",503 W,213 W,476 W
2024/2/2 6:00:00,"4,897 W",470 W,291 W,"4,136 W"
2024/2/2 7:00:00,"2,987 W",414 W,188 W,"2,385 W"
2024/2/2 8:00:00,"6,121 W",646 W,444 W,"5,031 W"
2024/2/2 9:00:00,"7,399 W",475 W,440 W,"6,484 W"
2024/2/2 10:00:00,"6,472 W",418 W,"1,304 W","4,750 W"
2024/2/2 11:00:00,"4,618 W",596 W,"1,184 W","2,838 W"
2024/2/2 12:00:00,"4,566 W",553 W,"1,126 W","2,887 W"
2024/2/2 13:00:00,"4,175 W","1,114 W",204 W,"2,857 W"
2024/2/2 14:00:00,"3,639 W",702 W,202 W,"2,735 W"
2024/2/2 15:00:00,"5,395 W",696 W,196 W,"4,503 W"
2024/2/2 16:00:00,"3,704 W",695 W,199 W,"2,810 W"
2024/2/2 17:00:00,"3,867 W",841 W,208 W,"2,818 W"
2024/2/2 18:00:00,"3,714 W",606 W,184 W,"2,924 W"
2024/2/2 19:00:00,"5,418 W",579 W,178 W,"4,661 W"
2024/2/2 20:00:00,"4,561 W",574 W,183 W,"3,804 W"
2024/2/2 21:00:00,"1,295 W",571 W,180 W,544 W
2024/2/2 22:00:00,"1,311 W",576 W,185 W,550 W
2024/2/2 23:00:00,"1,338 W",582 W,204 W,552 W
2024/2/3 0:00:00,"1,333 W",583 W,199 W,551 W
2024/2/3 1:00:00,"1,344 W",589 W,204 W,551 W
2024/2/3 2:00:00,"1,345 W",589 W,204 W,552 W
2024/2/3 3:00:00,"1,344 W",590 W,202 W,552 W
2024/2/3 4:00:00,"1,342 W",586 W,206 W,550 W
2024/2/3 5:00:00,"2,550 W",621 W,289 W,"1,640 W"
2024/2/3 6:00:00,"3,467 W",651 W,281 W,"2,535 W"
2024/2/3 7:00:00,"5,235 W",570 W,269 W,"4,396 W"
2024/2/3 8:00:00,"3,373 W",550 W,167 W,"2,656 W"
2024/2/3 9:00:00,"3,667 W",537 W,152 W,"2,978 W"
2024/2/3 10:00:00,"1,649 W",542 W,160 W,947 W
2024/2/3 11:00:00,"3,689 W",557 W,162 W,"2,970 W"
2024/2/3 12:00:00,"3,856 W",563 W,169 W,"3,124 W"
2024/2/3 13:00:00,"1,919 W",563 W,167 W,"1,189 W"
2024/2/3 14:00:00,"4,555 W",570 W,184 W,"3,801 W"
2024/2/3 15:00:00,"1,939 W",564 W,180 W,"1,195 W"
2024/2/3 16:00:00,"1,168 W",561 W,173 W,434 W
2024/2/3 17:00:00,"1,192 W",571 W,181 W,440 W
2024/2/3 18:00:00,"1,055 W",557 W,173 W,325 W
2024/2/3 19:00:00,"5,700 W",543 W,181 W,"4,976 W"
2024/2/3 20:00:00,"4,467 W",544 W,176 W,"3,747 W"
2024/2/3 21:00:00,"1,008 W",409 W,174 W,425 W
2024/2/3 22:00:00,"1,049 W",422 W,194 W,433 W
2024/2/3 23:00:00,"1,050 W",424 W,191 W,435 W
2024/2/4 0:00:00,"1,064 W",425 W,201 W,438 W
2024/2/4 1:00:00,"1,059 W",427 W,201 W,431 W
2024/2/4 2:00:00,"1,064 W",431 W,197 W,436 W
2024/2/4 3:00:00,"1,077 W",433 W,203 W,441 W
2024/2/4 4:00:00,"1,074 W",431 W,194 W,449 W
2024/2/4 5:00:00,"1,071 W",430 W,202 W,439 W
2024/2/4 6:00:00,"4,996 W",441 W,275 W,"4,280 W"
2024/2/4 7:00:00,"1,697 W",405 W,181 W,"1,111 W"
2024/2/4 8:00:00,"6,087 W",695 W,284 W,"5,108 W"
2024/2/4 9:00:00,"5,967 W",390 W,184 W,"5,393 W"
2024/2/4 10:00:00,"8,551 W",421 W,"1,327 W","6,803 W"
2024/2/4 11:00:00,"6,377 W",535 W,464 W,"5,378 W"
2024/2/4 12:00:00,"8,135 W",532 W,"1,075 W","6,528 W"
2024/2/4 13:00:00,"7,019 W",512 W,"1,111 W","5,396 W"
2024/2/4 14:00:00,"6,187 W",563 W,"1,099 W","4,525 W"
2024/2/4 15:00:00,"5,019 W",504 W,"1,040 W","3,475 W"
2024/2/4 16:00:00,"1,049 W",414 W,173 W,462 W
2024/2/4 17:00:00,965 W,415 W,186 W,364 W
2024/2/4 18:00:00,"1,117 W",393 W,167 W,557 W
2024/2/4 19:00:00,"5,138 W",406 W,176 W,"4,556 W"
2024/2/4 20:00:00,"3,497 W",420 W,173 W,"2,904 W"
2024/2/4 21:00:00,"1,060 W",418 W,182 W,460 W
2024/2/4 22:00:00,"1,086 W",426 W,197 W,463 W
2024/2/4 23:00:00,"1,146 W",443 W,227 W,476 W
2024/2/5 0:00:00,"1,146 W",443 W,229 W,474 W
2024/2/5 1:00:00,"1,154 W",454 W,225 W,475 W
2024/2/5 2:00:00,"1,161 W",455 W,231 W,475 W
2024/2/5 3:00:00,"1,179 W",459 W,235 W,485 W
2024/2/5 4:00:00,"1,175 W",464 W,228 W,483 W
2024/2/5 5:00:00,"1,173 W",471 W,230 W,472 W
2024/2/5 6:00:00,"4,454 W",499 W,311 W,"3,644 W"
2024/2/5 7:00:00,"4,011 W",436 W,201 W,"3,374 W"
2024/2/5 8:00:00,"6,076 W",790 W,419 W,"4,867 W"
2024/2/5 9:00:00,"4,685 W",815 W,416 W,"3,454 W"
2024/2/5 10:00:00,"8,886 W",851 W,"1,402 W","6,633 W"
2024/2/5 11:00:00,"8,359 W",621 W,"1,130 W","6,608 W"
2024/2/5 12:00:00,"5,162 W",830 W,302 W,"4,030 W"
2024/2/5 13:00:00,"7,321 W",801 W,"1,178 W","5,342 W"
2024/2/5 14:00:00,"6,654 W",625 W,"1,242 W","4,787 W"
2024/2/5 15:00:00,"5,441 W",614 W,"1,140 W","3,687 W"
2024/2/5 16:00:00,"1,972 W",467 W,183 W,"1,322 W"
2024/2/5 17:00:00,"1,974 W",432 W,193 W,"1,349 W"
2024/2/5 18:00:00,"1,993 W",427 W,189 W,"1,377 W"
2024/2/5 19:00:00,"4,937 W",440 W,188 W,"4,309 W"
2024/2/5 20:00:00,"4,410 W",441 W,200 W,"3,769 W"
2024/2/5 21:00:00,"2,086 W",438 W,198 W,"1,450 W"
2024/2/5 22:00:00,"2,139 W",441 W,202 W,"1,496 W"
2024/2/5 23:00:00,"2,203 W",450 W,204 W,"1,549 W"
2024/2/6 0:00:00,"2,258 W",457 W,210 W,"1,591 W"
2024/2/6 1:00:00,"2,272 W",463 W,233 W,"1,576 W"
2024/2/6 2:00:00,"2,315 W",464 W,236 W,"1,615 W"
2024/2/6 3:00:00,"2,320 W",466 W,238 W,"1,616 W"
2024/2/6 4:00:00,"2,297 W",463 W,229 W,"1,605 W"
2024/2/6 5:00:00,"2,286 W",462 W,227 W,"1,597 W"
2024/2/6 6:00:00,"4,548 W",482 W,300 W,"3,766 W"
2024/2/6 7:00:00,"1,773 W",426 W,196 W,"1,151 W"
2024/2/6 8:00:00,"6,463 W",779 W,463 W,"5,221 W"
2024/2/6 9:00:00,"7,028 W","1,093 W",518 W,"5,417 W"
2024/2/6 10:00:00,"7,109 W","1,032 W","1,548 W","4,529 W"
2024/2/6 11:00:00,"6,575 W",776 W,"1,516 W","4,283 W"
2024/2/6 12:00:00,"6,383 W","1,520 W","1,277 W","3,586 W"
2024/2/6 13:00:00,"4,940 W",515 W,"1,530 W","2,895 W"
2024/2/6 14:00:00,"6,928 W",541 W,"1,409 W","4,978 W"
2024/2/6 15:00:00,"5,742 W",502 W,462 W,"4,778 W"
2024/2/6 16:00:00,"1,284 W",413 W,426 W,445 W
2024/2/6 17:00:00,"3,403 W",414 W,269 W,"2,720 W"
2024/2/6 18:00:00,"3,806 W",399 W,266 W,"3,141 W"
2024/2/6 19:00:00,"3,393 W",396 W,260 W,"2,737 W"
2024/2/6 20:00:00,"3,408 W",409 W,259 W,"2,740 W"
2024/2/6 21:00:00,"1,171 W",411 W,267 W,493 W
2024/2/6 22:00:00,"1,208 W",421 W,285 W,502 W
2024/2/6 23:00:00,"1,226 W",423 W,303 W,500 W
2024/2/7 0:00:00,"1,231 W",429 W,300 W,502 W
2024/2/7 1:00:00,"1,252 W",434 W,312 W,506 W
2024/2/7 2:00:00,"1,235 W",428 W,304 W,503 W
2024/2/7 3:00:00,"1,272 W",437 W,327 W,508 W
2024/2/7 4:00:00,"1,259 W",434 W,320 W,505 W
2024/2/7 5:00:00,"1,240 W",428 W,311 W,501 W
2024/2/7 6:00:00,"5,202 W",445 W,399 W,"4,358 W"
2024/2/7 7:00:00,"4,753 W",417 W,272 W,"4,064 W"
2024/2/7 8:00:00,"8,664 W",403 W,"1,134 W","7,127 W"
2024/2/7 9:00:00,"7,226 W",404 W,"1,152 W","5,670 W"
2024/2/7 10:00:00,"7,139 W",405 W,"1,324 W","5,410 W"
2024/2/7 11:00:00,"7,606 W",449 W,"1,360 W","5,797 W"
2024/2/7 12:00:00,"6,636 W",817 W,"1,513 W","4,306 W"
2024/2/7 13:00:00,"5,832 W","1,007 W",724 W,"4,101 W"
2024/2/7 14:00:00,"3,579 W","1,007 W",402 W,"2,170 W"
2024/2/7 15:00:00,"5,725 W",984 W,292 W,"4,449 W"
2024/2/7 16:00:00,"2,194 W",554 W,289 W,"1,351 W"
2024/2/7 17:00:00,"4,418 W",484 W,254 W,"3,680 W"
2024/2/7 18:00:00,"4,697 W",435 W,234 W,"4,028 W"
2024/2/7 19:00:00,"4,293 W",434 W,222 W,"3,637 W"
2024/2/7 20:00:00,"4,227 W",430 W,215 W,"3,582 W"
2024/2/7 21:00:00,"2,117 W",428 W,218 W,"1,471 W"
2024/2/7 22:00:00,"2,180 W",437 W,225 W,"1,518 W"
2024/2/7 23:00:00,"2,208 W",441 W,224 W,"1,543 W"
2024/2/8 0:00:00,"2,275 W",443 W,254 W,"1,578 W"
2024/2/8 1:00:00,"2,285 W",450 W,252 W,"1,583 W"
2024/2/8 2:00:00,"2,285 W",447 W,267 W,"1,571 W"
2024/2/8 3:00:00,"2,307 W",451 W,265 W,"1,591 W"
2024/2/8 4:00:00,"2,258 W",448 W,259 W,"1,551 W"
2024/2/8 5:00:00,"2,214 W",468 W,239 W,"1,507 W"
2024/2/8 6:00:00,"4,666 W",491 W,320 W,"3,855 W"
2024/2/8 7:00:00,"3,098 W",420 W,212 W,"2,466 W"
2024/2/8 8:00:00,"5,787 W",927 W,510 W,"4,350 W"
2024/2/8 9:00:00,"7,080 W",901 W,349 W,"5,830 W"
2024/2/8 10:00:00,"6,758 W","1,296 W",534 W,"4,928 W"
2024/2/8 11:00:00,"8,161 W",909 W,"1,236 W","6,016 W"
2024/2/8 12:00:00,"5,743 W",607 W,291 W,"4,845 W"
2024/2/8 13:00:00,"5,593 W",960 W,220 W,"4,413 W"
2024/2/8 14:00:00,"4,751 W",990 W,233 W,"3,528 W"
2024/2/8 15:00:00,"5,103 W",528 W,238 W,"4,337 W"
2024/2/8 17:00:00,"4,909 W","1,062 W",341 W,"3,506 W"
2024/2/8 18:00:00,"2,040 W",659 W,271 W,"1,110 W"
2024/2/8 20:00:00,"2,319 W",623 W,316 W,"1,380 W"
2024/2/8 21:00:00,"1,223 W",487 W,266 W,470 W
2024/2/8 22:00:00,"1,192 W",468 W,258 W,466 W
2024/2/8 23:00:00,"1,168 W",461 W,253 W,454 W
2024/2/9 0:00:00,"1,177 W",459 W,263 W,455 W
2024/2/9 1:00:00,"1,175 W",455 W,270 W,450 W
2024/2/9 2:00:00,"1,169 W",452 W,268 W,449 W
2024/2/9 3:00:00,"1,172 W",456 W,267 W,449 W
2024/2/9 4:00:00,"1,168 W",460 W,262 W,446 W
2024/2/9 5:00:00,"1,174 W",468 W,264 W,442 W
2024/2/9 6:00:00,"2,703 W",451 W,314 W,"1,938 W"
2024/2/9 7:00:00,"1,778 W",421 W,216 W,"1,141 W"
2024/2/9 8:00:00,"3,651 W",398 W,455 W,"2,798 W"
2024/2/9 9:00:00,"4,945 W",400 W,290 W,"4,255 W"
2024/2/9 10:00:00,"5,851 W",599 W,"1,281 W","3,971 W"
2024/2/9 11:00:00,"6,320 W",677 W,"1,101 W","4,542 W"
2024/2/9 12:00:00,"5,480 W",499 W,"1,317 W","3,664 W"
2024/2/9 13:00:00,"5,930 W",493 W,"1,284 W","4,153 W"
2024/2/9 14:00:00,"2,312 W",494 W,366 W,"1,452 W"
2024/2/9 15:00:00,"4,640 W",403 W,279 W,"3,958 W"
2024/2/9 16:00:00,"4,449 W",414 W,200 W,"3,835 W"
2024/2/9 17:00:00,808 W,368 W,206 W,234 W
2024/2/9 18:00:00,891 W,493 W,199 W,199 W
2024/2/9 19:00:00,"4,587 W",365 W,203 W,"4,019 W"
2024/2/9 20:00:00,"4,592 W",369 W,202 W,"4,021 W"
2024/2/9 21:00:00,"1,029 W",369 W,202 W,458 W
2024/2/9 22:00:00,"1,057 W",385 W,204 W,468 W
2024/2/9 23:00:00,"1,108 W",397 W,227 W,484 W
2024/2/10 0:00:00,"1,110 W",391 W,235 W,484 W
2024/2/10 1:00:00,"1,108 W",397 W,228 W,483 W
2024/2/10 2:00:00,"1,099 W",394 W,225 W,480 W
2024/2/10 3:00:00,"1,113 W",398 W,232 W,483 W
2024/2/10 4:00:00,"1,112 W",397 W,228 W,487 W
2024/2/10 5:00:00,"1,086 W",387 W,227 W,472 W
2024/2/10 6:00:00,"5,800 W",408 W,310 W,"5,082 W"
2024/2/10 7:00:00,"4,365 W",379 W,210 W,"3,776 W"
2024/2/10 8:00:00,"4,864 W",378 W,200 W,"4,286 W"
2024/2/10 9:00:00,"3,007 W",366 W,197 W,"2,444 W"
2024/2/10 10:00:00,"1,868 W",376 W,199 W,"1,293 W"
2024/2/10 11:00:00,"1,662 W",377 W,207 W,"1,078 W"
2024/2/10 12:00:00,"1,407 W",373 W,199 W,835 W
2024/2/10 13:00:00,"3,085 W",356 W,203 W,"2,526 W"
2024/2/10 14:00:00,"3,081 W",353 W,208 W,"2,520 W"
2024/2/10 15:00:00,"4,487 W",361 W,231 W,"3,895 W"
2024/2/10 16:00:00,880 W,353 W,198 W,329 W
2024/2/10 17:00:00,899 W,354 W,226 W,319 W
2024/2/10 18:00:00,996 W,347 W,197 W,452 W
2024/2/10 19:00:00,979 W,341 W,198 W,440 W
2024/2/10 20:00:00,"1,024 W",357 W,203 W,464 W
2024/2/10 21:00:00,"1,037 W",358 W,208 W,471 W
2024/2/10 22:00:00,"1,066 W",361 W,227 W,478 W
2024/2/10 23:00:00,"1,079 W",365 W,236 W,478 W
2024/2/11 0:00:00,"1,102 W",372 W,232 W,498 W
2024/2/11 1:00:00,"1,084 W",371 W,230 W,483 W
2024/2/11 2:00:00,"1,082 W",370 W,229 W,483 W
2024/2/11 3:00:00,"1,092 W",372 W,232 W,488 W
2024/2/11 4:00:00,"1,101 W",374 W,234 W,493 W
2024/2/11 5:00:00,"1,072 W",366 W,230 W,476 W
2024/2/11 6:00:00,"4,473 W",383 W,316 W,"3,774 W"
2024/2/11 7:00:00,"3,011 W",352 W,205 W,"2,454 W"
2024/2/11 8:00:00,"3,775 W",518 W,194 W,"3,063 W"
2024/2/11 9:00:00,"4,518 W","1,404 W",196 W,"2,918 W"
2024/2/11 10:00:00,"3,703 W",502 W,401 W,"2,800 W"
2024/2/11 11:00:00,"2,159 W",456 W,375 W,"1,328 W"
2024/2/11 12:00:00,"4,983 W",507 W,385 W,"4,091 W"
2024/2/11 13:00:00,"4,818 W",559 W,201 W,"4,058 W"
2024/2/11 14:00:00,"1,821 W",373 W,201 W,"1,247 W"
2024/2/11 15:00:00,"1,608 W",376 W,197 W,"1,035 W"
2024/2/11 16:00:00,"1,100 W",373 W,209 W,518 W
2024/2/11 17:00:00,901 W,378 W,209 W,314 W
2024/2/11 18:00:00,934 W,374 W,206 W,354 W
2024/2/11 19:00:00,"5,111 W",376 W,203 W,"4,532 W"
2024/2/11 20:00:00,"3,293 W",385 W,206 W,"2,702 W"
2024/2/11 21:00:00,"1,067 W",383 W,212 W,472 W
2024/2/11 22:00:00,"1,087 W",392 W,215 W,480 W
2024/2/11 23:00:00,"1,123 W",394 W,238 W,491 W
2024/2/12 0:00:00,"1,136 W",399 W,243 W,494 W
2024/2/12 1:00:00,"1,125 W",398 W,240 W,487 W
2024/2/12 2:00:00,"1,124 W",400 W,238 W,486 W
2024/2/12 3:00:00,"1,125 W",400 W,240 W,485 W
2024/2/12 4:00:00,"1,129 W",398 W,240 W,491 W
2024/2/12 5:00:00,"1,234 W",414 W,329 W,491 W
2024/2/12 6:00:00,"4,533 W",398 W,303 W,"3,832 W"
2024/2/12 7:00:00,"3,060 W",347 W,200 W,"2,513 W"
2024/2/12 8:00:00,"2,797 W",722 W,188 W,"1,887 W"
2024/2/12 9:00:00,"2,869 W",733 W,195 W,"1,941 W"
2024/2/12 10:00:00,"6,508 W",388 W,483 W,"5,637 W"
2024/2/12 11:00:00,"6,202 W",464 W,207 W,"5,531 W"
2024/2/12 12:00:00,"4,503 W",441 W,207 W,"3,855 W"
2024/2/12 13:00:00,"4,505 W",445 W,213 W,"3,847 W"
2024/2/12 14:00:00,"4,813 W",441 W,496 W,"3,876 W"
2024/2/12 15:00:00,"4,515 W",349 W,205 W,"3,961 W"
2024/2/12 16:00:00,863 W,346 W,203 W,314 W
2024/2/12 17:00:00,882 W,352 W,211 W,319 W
2024/2/12 18:00:00,"1,110 W",349 W,196 W,565 W
2024/2/12 19:00:00,989 W,341 W,193 W,455 W
2024/2/12 20:00:00,"1,010 W",347 W,206 W,457 W
2024/2/12 21:00:00,"1,016 W",350 W,213 W,453 W
2024/2/12 22:00:00,"1,045 W",359 W,216 W,470 W
2024/2/12 23:00:00,"1,054 W",362 W,216 W,476 W
2024/2/13 0:00:00,"1,096 W",369 W,235 W,492 W
2024/2/13 1:00:00,"1,092 W",369 W,239 W,484 W
2024/2/13 2:00:00,"1,082 W",369 W,230 W,483 W
2024/2/13 3:00:00,"1,089 W",372 W,238 W,479 W
2024/2/13 4:00:00,"1,093 W",371 W,241 W,481 W
2024/2/13 5:00:00,"1,071 W",365 W,236 W,470 W
2024/2/13 6:00:00,"2,228 W",419 W,296 W,"1,513 W"
2024/2/13 7:00:00,"4,334 W",349 W,210 W,"3,775 W"
2024/2/13 8:00:00,"4,399 W",344 W,199 W,"3,856 W"
2024/2/13 9:00:00,"6,363 W",396 W,200 W,"5,767 W"
2024/2/13 10:00:00,"4,595 W",413 W,202 W,"3,980 W"
2024/2/13 11:00:00,"4,613 W",438 W,198 W,"3,977 W"
2024/2/13 12:00:00,"4,433 W",378 W,203 W,"3,852 W"
