Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/5/17 21:00:00,764 W,1 W,210 W,553 W
2024/5/17 22:00:00,265 W,1 W,209 W,55 W
2024/5/17 23:00:00,269 W,1 W,215 W,53 W
2024/5/18 0:00:00,"1,067 W",1 W,212 W,854 W
2024/5/18 1:00:00,268 W,1 W,215 W,52 W
2024/5/18 2:00:00,425 W,1 W,217 W,207 W
2024/5/18 3:00:00,869 W,1 W,216 W,652 W
2024/5/18 4:00:00,"1,059 W",1 W,216 W,842 W
2024/5/18 5:00:00,142 W,1 W,119 W,22 W
2024/5/18 6:00:00,109 W,1 W,86 W,22 W
2024/5/18 7:00:00,549 W,1 W,84 W,464 W
2024/5/18 8:00:00,136 W,1 W,81 W,54 W
2024/5/18 9:00:00,105 W,1 W,82 W,22 W
2024/5/18 10:00:00,518 W,1 W,81 W,436 W
2024/5/18 11:00:00,676 W,1 W,82 W,593 W
2024/5/18 12:00:00,106 W,1 W,82 W,23 W
2024/5/18 13:00:00,479 W,0 W,83 W,396 W
2024/5/18 14:00:00,510 W,0 W,84 W,426 W
2024/5/18 15:00:00,108 W,1 W,85 W,22 W
2024/5/18 16:00:00,104 W,1 W,81 W,22 W
2024/5/18 17:00:00,711 W,1 W,84 W,626 W
2024/5/18 18:00:00,141 W,1 W,86 W,54 W
2024/5/18 19:00:00,257 W,0 W,204 W,53 W
2024/5/18 20:00:00,922 W,0 W,205 W,717 W
2024/5/18 21:00:00,666 W,0 W,205 W,461 W
2024/5/18 22:00:00,231 W,1 W,208 W,22 W
2024/5/18 23:00:00,231 W,1 W,208 W,22 W
2024/5/19 0:00:00,271 W,1 W,219 W,51 W
2024/5/19 1:00:00,970 W,1 W,216 W,753 W
2024/5/19 2:00:00,"1,291 W",1 W,236 W,"1,054 W"
2024/5/19 3:00:00,992 W,1 W,221 W,770 W
2024/5/19 4:00:00,275 W,1 W,221 W,53 W
2024/5/19 5:00:00,240 W,1 W,217 W,22 W
2024/5/19 6:00:00,557 W,1 W,98 W,458 W
2024/5/19 7:00:00,106 W,1 W,85 W,20 W
2024/5/19 8:00:00,104 W,1 W,82 W,21 W
2024/5/19 9:00:00,330 W,47 W,84 W,199 W
2024/5/19 10:00:00,"1,692 W",460 W,630 W,602 W
2024/5/19 11:00:00,659 W,54 W,313 W,292 W
2024/5/19 12:00:00,"1,836 W",49 W,"1,089 W",698 W
2024/5/19 13:00:00,"1,973 W",75 W,"1,049 W",849 W
2024/5/19 14:00:00,"1,008 W",32 W,751 W,225 W
2024/5/19 15:00:00,"1,648 W",51 W,590 W,"1,007 W"
2024/5/19 16:00:00,818 W,2 W,63 W,753 W
2024/5/19 17:00:00,277 W,2 W,82 W,193 W
2024/5/19 18:00:00,669 W,2 W,99 W,568 W
2024/5/19 19:00:00,676 W,2 W,157 W,517 W
2024/5/19 20:00:00,193 W,2 W,157 W,34 W
2024/5/19 21:00:00,217 W,2 W,178 W,37 W
2024/5/19 22:00:00,663 W,2 W,189 W,472 W
2024/5/19 23:00:00,197 W,2 W,188 W,7 W
2024/5/20 0:00:00,236 W,2 W,198 W,36 W
2024/5/20 1:00:00,819 W,2 W,195 W,622 W
2024/5/20 2:00:00,669 W,2 W,195 W,472 W
2024/5/20 3:00:00,237 W,2 W,197 W,38 W
2024/5/20 4:00:00,206 W,2 W,198 W,6 W
2024/5/20 5:00:00,816 W,2 W,186 W,628 W
2024/5/20 6:00:00,594 W,2 W,98 W,494 W
2024/5/20 7:00:00,115 W,2 W,71 W,42 W
2024/5/20 8:00:00,642 W,2 W,63 W,577 W
2024/5/20 9:00:00,"1,066 W",126 W,80 W,860 W
2024/5/20 10:00:00,860 W,107 W,489 W,264 W
2024/5/20 11:00:00,861 W,121 W,477 W,263 W
2024/5/20 12:00:00,"1,786 W",128 W,717 W,941 W
2024/5/20 13:00:00,"2,285 W",119 W,"1,540 W",626 W
2024/5/20 14:00:00,"1,509 W",125 W,"1,206 W",178 W
2024/5/20 15:00:00,"1,582 W",118 W,"1,254 W",210 W
2024/5/20 16:00:00,895 W,90 W,92 W,713 W
2024/5/20 17:00:00,903 W,90 W,82 W,731 W
2024/5/20 18:00:00,622 W,90 W,84 W,448 W
2024/5/20 19:00:00,"1,087 W",90 W,172 W,825 W
2024/5/20 20:00:00,905 W,88 W,169 W,648 W
2024/5/20 21:00:00,992 W,89 W,171 W,732 W
2024/5/20 22:00:00,786 W,90 W,174 W,522 W
2024/5/20 23:00:00,"1,117 W",90 W,178 W,849 W
2024/5/21 0:00:00,"1,138 W",95 W,179 W,864 W
2024/5/21 1:00:00,862 W,95 W,180 W,587 W
2024/5/21 2:00:00,789 W,95 W,181 W,513 W
2024/5/21 3:00:00,772 W,95 W,183 W,494 W
2024/5/21 4:00:00,284 W,95 W,184 W,5 W
2024/5/21 5:00:00,252 W,95 W,119 W,38 W
2024/5/21 6:00:00,182 W,90 W,86 W,6 W
2024/5/21 7:00:00,163 W,23 W,135 W,5 W
2024/5/21 8:00:00,264 W,23 W,82 W,159 W
2024/5/21 9:00:00,151 W,23 W,125 W,3 W
2024/5/21 10:00:00,"1,731 W",24 W,"1,456 W",251 W
2024/5/21 11:00:00,808 W,36 W,460 W,312 W
2024/5/21 12:00:00,"2,134 W",25 W,"1,785 W",324 W
2024/5/21 13:00:00,"2,724 W",47 W,"2,249 W",428 W
2024/5/21 14:00:00,"1,439 W",84 W,966 W,389 W
2024/5/21 15:00:00,595 W,23 W,127 W,445 W
2024/5/21 16:00:00,156 W,22 W,63 W,71 W
2024/5/21 17:00:00,796 W,22 W,64 W,710 W
2024/5/21 18:00:00,714 W,23 W,67 W,624 W
2024/5/21 19:00:00,840 W,22 W,155 W,663 W
2024/5/21 20:00:00,704 W,21 W,156 W,527 W
2024/5/21 21:00:00,186 W,22 W,159 W,5 W
2024/5/21 22:00:00,187 W,22 W,159 W,6 W
2024/5/21 23:00:00,222 W,23 W,162 W,37 W
2024/5/22 0:00:00,194 W,24 W,165 W,5 W
2024/5/22 1:00:00,225 W,24 W,165 W,36 W
2024/5/22 2:00:00,617 W,24 W,166 W,427 W
2024/5/22 3:00:00,992 W,24 W,167 W,801 W
2024/5/22 4:00:00,987 W,24 W,165 W,798 W
2024/5/22 5:00:00,802 W,24 W,164 W,614 W
2024/5/22 6:00:00,95 W,22 W,68 W,5 W
2024/5/22 7:00:00,122 W,21 W,66 W,35 W
2024/5/22 8:00:00,261 W,22 W,65 W,174 W
2024/5/22 9:00:00,742 W,69 W,66 W,607 W
2024/5/22 10:00:00,"1,930 W",52 W,"1,065 W",813 W
2024/5/22 11:00:00,"1,833 W",24 W,698 W,"1,111 W"
2024/5/22 12:00:00,"1,223 W",20 W,858 W,345 W
2024/5/22 13:00:00,"1,761 W",41 W,"1,307 W",413 W
2024/5/22 14:00:00,932 W,25 W,497 W,410 W
2024/5/22 15:00:00,986 W,25 W,236 W,725 W
2024/5/22 17:00:00,956 W,4 W,26 W,926 W
2024/5/22 18:00:00,692 W,2 W,27 W,663 W
2024/5/22 19:00:00,154 W,2 W,118 W,34 W
2024/5/22 20:00:00,157 W,1 W,117 W,39 W
2024/5/22 21:00:00,157 W,1 W,118 W,38 W
2024/5/22 22:00:00,881 W,2 W,118 W,761 W
2024/5/22 23:00:00,667 W,2 W,121 W,544 W
2024/5/23 0:00:00,130 W,2 W,123 W,5 W
2024/5/23 1:00:00,132 W,2 W,124 W,6 W
2024/5/23 2:00:00,162 W,2 W,124 W,36 W
2024/5/23 3:00:00,640 W,2 W,124 W,514 W
2024/5/23 4:00:00,715 W,2 W,125 W,588 W
2024/5/23 5:00:00,162 W,2 W,124 W,36 W
2024/5/23 6:00:00,35 W,2 W,27 W,6 W
2024/5/23 7:00:00,34 W,2 W,27 W,5 W
2024/5/23 8:00:00,514 W,2 W,27 W,485 W
2024/5/23 9:00:00,770 W,2 W,26 W,742 W
2024/5/23 10:00:00,500 W,1 W,26 W,473 W
2024/5/23 11:00:00,64 W,2 W,27 W,35 W
2024/5/23 12:00:00,34 W,2 W,27 W,5 W
2024/5/23 13:00:00,34 W,2 W,27 W,5 W
2024/5/23 14:00:00,388 W,1 W,27 W,360 W
2024/5/23 15:00:00,743 W,2 W,26 W,715 W
2024/5/24 11:00:00,"1,388 W",57 W,274 W,"1,057 W"
2024/5/24 12:00:00,563 W,27 W,83 W,453 W
2024/5/24 13:00:00,899 W,41 W,338 W,520 W
2024/5/24 14:00:00,"1,257 W",26 W,348 W,883 W
2024/5/24 15:00:00,"1,058 W",26 W,57 W,975 W
2024/5/24 16:00:00,439 W,3 W,44 W,392 W
2024/5/24 17:00:00,3 W,3 W,0 W,0 W
2024/5/24 18:00:00,830 W,3 W,44 W,783 W
2024/5/24 19:00:00,619 W,2 W,136 W,481 W
2024/5/24 20:00:00,222 W,2 W,136 W,84 W
2024/5/24 21:00:00,690 W,3 W,137 W,550 W
2024/5/24 22:00:00,874 W,3 W,137 W,734 W
2024/5/24 23:00:00,199 W,3 W,140 W,56 W
2024/5/25 0:00:00,233 W,3 W,143 W,87 W
2024/5/25 1:00:00,237 W,3 W,146 W,88 W
2024/5/25 2:00:00,244 W,4 W,145 W,95 W
2024/5/25 3:00:00,897 W,3 W,146 W,748 W
2024/5/25 4:00:00,984 W,3 W,146 W,835 W
2024/5/25 5:00:00,878 W,3 W,80 W,795 W
2024/5/25 6:00:00,135 W,3 W,46 W,86 W
2024/5/25 7:00:00,99 W,3 W,44 W,52 W
2024/5/25 8:00:00,130 W,3 W,44 W,83 W
2024/5/25 9:00:00,486 W,3 W,43 W,440 W
2024/5/25 10:00:00,491 W,3 W,43 W,445 W
2024/5/25 11:00:00,718 W,3 W,44 W,671 W
2024/5/25 12:00:00,767 W,3 W,44 W,720 W
2024/5/25 13:00:00,98 W,3 W,44 W,51 W
2024/5/25 14:00:00,265 W,3 W,45 W,217 W
2024/5/25 15:00:00,721 W,591 W,45 W,85 W
2024/5/25 16:00:00,135 W,3 W,46 W,86 W
2024/5/25 17:00:00,822 W,3 W,46 W,773 W
2024/5/25 18:00:00,761 W,3 W,45 W,713 W
2024/5/25 19:00:00,928 W,3 W,134 W,791 W
2024/5/25 20:00:00,595 W,2 W,134 W,459 W
2024/5/25 21:00:00,193 W,3 W,136 W,54 W
2024/5/25 22:00:00,228 W,3 W,138 W,87 W
2024/5/25 23:00:00,231 W,3 W,139 W,89 W
2024/5/26 0:00:00,200 W,3 W,141 W,56 W
2024/5/26 1:00:00,962 W,3 W,143 W,816 W
2024/5/26 2:00:00,874 W,3 W,141 W,730 W
2024/5/26 3:00:00,204 W,4 W,143 W,57 W
2024/5/26 4:00:00,204 W,3 W,142 W,59 W
2024/5/26 5:00:00,236 W,4 W,143 W,89 W
2024/5/26 6:00:00,133 W,2 W,46 W,85 W
2024/5/26 7:00:00,735 W,2 W,46 W,687 W
2024/5/26 8:00:00,775 W,2 W,42 W,731 W
2024/5/26 9:00:00,819 W,2 W,97 W,720 W
2024/5/26 10:00:00,"1,472 W",41 W,876 W,555 W
2024/5/26 11:00:00,"1,001 W",96 W,246 W,659 W
2024/5/26 12:00:00,"1,687 W",54 W,974 W,659 W
2024/5/26 13:00:00,"2,012 W",32 W,987 W,993 W
2024/5/26 14:00:00,"1,853 W",47 W,915 W,891 W
2024/5/26 15:00:00,"2,015 W",33 W,889 W,"1,093 W"
2024/5/26 16:00:00,"1,152 W",24 W,420 W,708 W
2024/5/26 17:00:00,494 W,24 W,111 W,359 W
2024/5/26 18:00:00,"1,066 W",55 W,70 W,941 W
2024/5/26 19:00:00,507 W,28 W,97 W,382 W
2024/5/26 20:00:00,865 W,23 W,160 W,682 W
2024/5/26 21:00:00,615 W,25 W,160 W,430 W
2024/5/26 22:00:00,590 W,25 W,161 W,404 W
2024/5/26 23:00:00,910 W,25 W,161 W,724 W
2024/5/27 0:00:00,679 W,26 W,163 W,490 W
2024/5/27 1:00:00,696 W,29 W,163 W,504 W
2024/5/27 2:00:00,835 W,29 W,166 W,640 W
2024/5/27 3:00:00,"1,011 W",29 W,166 W,816 W
2024/5/27 4:00:00,"1,030 W",29 W,166 W,835 W
2024/5/27 5:00:00,573 W,29 W,103 W,441 W
2024/5/27 6:00:00,858 W,25 W,65 W,768 W
2024/5/27 7:00:00,742 W,26 W,64 W,652 W
2024/5/27 8:00:00,484 W,24 W,63 W,397 W
2024/5/27 9:00:00,972 W,41 W,215 W,716 W
2024/5/27 10:00:00,"2,681 W",52 W,"1,963 W",666 W
2024/5/27 11:00:00,"1,017 W",41 W,598 W,378 W
2024/5/27 12:00:00,"1,234 W",37 W,969 W,228 W
2024/5/27 13:00:00,"1,816 W",25 W,"1,398 W",393 W
2024/5/27 14:00:00,"1,393 W",49 W,933 W,411 W
2024/5/27 15:00:00,"1,314 W",56 W,445 W,813 W
2024/5/27 16:00:00,747 W,8 W,65 W,674 W
2024/5/27 17:00:00,847 W,8 W,85 W,754 W
2024/5/27 18:00:00,558 W,8 W,90 W,460 W
2024/5/27 19:00:00,799 W,8 W,168 W,623 W
2024/5/27 20:00:00,691 W,8 W,168 W,515 W
2024/5/27 21:00:00,590 W,8 W,178 W,404 W
2024/5/27 22:00:00,782 W,8 W,175 W,599 W
2024/5/27 23:00:00,608 W,8 W,178 W,422 W
2024/5/28 0:00:00,644 W,8 W,183 W,453 W
2024/5/28 1:00:00,950 W,8 W,182 W,760 W
2024/5/28 2:00:00,683 W,8 W,187 W,488 W
2024/5/28 3:00:00,737 W,8 W,188 W,541 W
2024/5/28 4:00:00,686 W,8 W,189 W,489 W
2024/5/28 5:00:00,824 W,8 W,188 W,628 W
2024/5/28 6:00:00,771 W,8 W,97 W,666 W
2024/5/28 7:00:00,473 W,8 W,85 W,380 W
2024/5/28 8:00:00,476 W,8 W,85 W,383 W
2024/5/28 9:00:00,756 W,8 W,89 W,659 W
2024/5/28 10:00:00,783 W,8 W,86 W,689 W
2024/5/28 11:00:00,768 W,8 W,88 W,672 W
2024/5/28 12:00:00,742 W,8 W,83 W,651 W
2024/5/28 13:00:00,674 W,7 W,194 W,473 W
2024/5/28 14:00:00,785 W,8 W,191 W,586 W
2024/5/28 15:00:00,919 W,8 W,190 W,721 W
2024/5/28 16:00:00,616 W,8 W,191 W,417 W
2024/5/28 17:00:00,790 W,8 W,192 W,590 W
2024/5/28 18:00:00,949 W,8 W,193 W,748 W
2024/5/28 19:00:00,662 W,8 W,279 W,375 W
2024/5/28 20:00:00,754 W,8 W,283 W,463 W
2024/5/28 21:00:00,"1,054 W",8 W,284 W,762 W
2024/5/28 22:00:00,995 W,8 W,288 W,699 W
2024/5/28 23:00:00,898 W,9 W,289 W,600 W
2024/5/29 0:00:00,"1,109 W",8 W,291 W,810 W
2024/5/29 1:00:00,731 W,9 W,292 W,430 W
2024/5/29 2:00:00,963 W,8 W,295 W,660 W
2024/5/29 3:00:00,343 W,9 W,296 W,38 W
2024/5/29 4:00:00,311 W,9 W,297 W,5 W
2024/5/29 5:00:00,246 W,8 W,233 W,5 W
2024/5/29 6:00:00,239 W,8 W,192 W,39 W
2024/5/29 7:00:00,809 W,9 W,186 W,614 W
2024/5/29 8:00:00,610 W,2 W,184 W,424 W
2024/5/29 9:00:00,962 W,56 W,201 W,705 W
2024/5/29 10:00:00,"2,469 W",49 W,"1,321 W","1,099 W"
2024/5/29 11:00:00,"1,176 W",64 W,593 W,519 W
2024/5/29 12:00:00,"1,463 W",24 W,"1,307 W",132 W
2024/5/29 13:00:00,"1,863 W",23 W,"1,512 W",328 W
2024/5/29 14:00:00,"1,370 W",20 W,"1,137 W",213 W
2024/5/29 15:00:00,"1,376 W",51 W,491 W,834 W
2024/5/29 16:00:00,826 W,24 W,70 W,732 W
2024/5/29 17:00:00,727 W,24 W,69 W,634 W
2024/5/29 18:00:00,774 W,23 W,69 W,682 W
2024/5/29 19:00:00,842 W,24 W,151 W,667 W
2024/5/29 20:00:00,223 W,25 W,158 W,40 W
2024/5/29 21:00:00,192 W,25 W,160 W,7 W
2024/5/29 22:00:00,193 W,25 W,160 W,8 W
2024/5/29 23:00:00,230 W,28 W,161 W,41 W
2024/5/30 0:00:00,201 W,29 W,165 W,7 W
2024/5/30 1:00:00,602 W,29 W,166 W,407 W
2024/5/30 2:00:00,"1,008 W",29 W,166 W,813 W
2024/5/30 3:00:00,849 W,29 W,167 W,653 W
2024/5/30 4:00:00,236 W,29 W,168 W,39 W
2024/5/30 5:00:00,132 W,22 W,102 W,8 W
2024/5/30 6:00:00,104 W,28 W,68 W,8 W
2024/5/30 7:00:00,132 W,25 W,67 W,40 W
2024/5/30 8:00:00,700 W,24 W,68 W,608 W
2024/5/30 9:00:00,913 W,52 W,352 W,509 W
2024/5/30 10:00:00,"1,762 W",53 W,971 W,738 W
2024/5/30 11:00:00,"3,774 W",23 W,371 W,"3,380 W"
2024/5/30 12:00:00,"2,064 W",50 W,"1,045 W",969 W
2024/5/30 13:00:00,"1,862 W",41 W,"1,231 W",590 W
2024/5/30 14:00:00,"1,291 W",56 W,453 W,782 W
2024/5/30 15:00:00,"1,406 W",50 W,499 W,857 W
2024/5/30 16:00:00,"1,092 W",21 W,502 W,569 W
2024/5/30 17:00:00,"1,029 W",22 W,428 W,579 W
2024/5/30 18:00:00,849 W,22 W,67 W,760 W
2024/5/30 19:00:00,612 W,21 W,170 W,421 W
2024/5/30 20:00:00,756 W,23 W,195 W,538 W
2024/5/30 21:00:00,977 W,23 W,190 W,764 W
2024/5/30 22:00:00,220 W,23 W,192 W,5 W
2024/5/30 23:00:00,255 W,24 W,195 W,36 W
2024/5/31 0:00:00,255 W,24 W,195 W,36 W
2024/5/31 1:00:00,223 W,23 W,195 W,5 W
2024/5/31 2:00:00,227 W,24 W,197 W,6 W
2024/5/31 3:00:00,"1,002 W",24 W,197 W,781 W
2024/5/31 4:00:00,"1,041 W",24 W,195 W,822 W
2024/5/31 5:00:00,903 W,22 W,100 W,781 W
2024/5/31 6:00:00,573 W,22 W,67 W,484 W
2024/5/31 7:00:00,690 W,22 W,66 W,602 W
2024/5/31 8:00:00,975 W,23 W,66 W,886 W
2024/5/31 9:00:00,"1,130 W",49 W,188 W,893 W
2024/5/31 10:00:00,"2,354 W",48 W,998 W,"1,308 W"
2024/5/31 11:00:00,"2,036 W",50 W,572 W,"1,414 W"
2024/5/31 12:00:00,"1,239 W",25 W,294 W,920 W
2024/5/31 13:00:00,"1,671 W",56 W,398 W,"1,217 W"
2024/5/31 14:00:00,"1,133 W",30 W,450 W,653 W
2024/5/31 15:00:00,"1,662 W",57 W,432 W,"1,173 W"
2024/5/31 16:00:00,869 W,29 W,361 W,479 W
2024/5/31 17:00:00,468 W,30 W,100 W,338 W
2024/5/31 18:00:00,879 W,30 W,102 W,747 W
2024/5/31 19:00:00,792 W,30 W,124 W,638 W
2024/5/31 20:00:00,616 W,30 W,199 W,387 W
2024/5/31 21:00:00,269 W,27 W,204 W,38 W
2024/5/31 22:00:00,276 W,31 W,207 W,38 W
2024/5/31 23:00:00,249 W,30 W,213 W,6 W
2024/6/1 0:00:00,294 W,30 W,218 W,46 W
2024/6/1 1:00:00,285 W,30 W,220 W,35 W
2024/6/1 2:00:00,291 W,31 W,219 W,41 W
2024/6/1 3:00:00,761 W,31 W,211 W,519 W
2024/6/1 4:00:00,669 W,31 W,217 W,421 W
2024/6/1 5:00:00,917 W,31 W,149 W,737 W
2024/6/1 6:00:00,853 W,31 W,114 W,708 W
2024/6/1 7:00:00,897 W,30 W,118 W,749 W
2024/6/1 8:00:00,625 W,30 W,103 W,492 W
2024/6/1 9:00:00,718 W,28 W,113 W,577 W
2024/6/1 10:00:00,611 W,30 W,98 W,483 W
2024/6/1 13:00:00,"1,068 W",35 W,98 W,935 W
2024/6/1 14:00:00,232 W,30 W,113 W,89 W
2024/6/1 15:00:00,616 W,31 W,117 W,468 W
2024/6/1 16:00:00,756 W,31 W,117 W,608 W
2024/6/1 17:00:00,148 W,30 W,111 W,7 W
2024/6/1 18:00:00,146 W,29 W,112 W,5 W
2024/6/1 19:00:00,261 W,28 W,196 W,37 W
2024/6/1 20:00:00,259 W,29 W,193 W,37 W
2024/6/1 21:00:00,238 W,29 W,203 W,6 W
2024/6/1 22:00:00,277 W,30 W,209 W,38 W
2024/6/1 23:00:00,277 W,30 W,210 W,37 W
2024/6/2 0:00:00,633 W,30 W,212 W,391 W
2024/6/2 1:00:00,"1,001 W",31 W,213 W,757 W
2024/6/2 2:00:00,885 W,31 W,217 W,637 W
2024/6/2 3:00:00,990 W,32 W,213 W,745 W
2024/6/2 4:00:00,907 W,32 W,223 W,652 W
2024/6/2 5:00:00,652 W,31 W,208 W,413 W
2024/6/2 6:00:00,831 W,30 W,110 W,691 W
2024/6/2 7:00:00,128 W,30 W,93 W,5 W
2024/6/2 8:00:00,141 W,29 W,107 W,5 W
2024/6/2 9:00:00,380 W,63 W,91 W,226 W
2024/6/2 10:00:00,873 W,58 W,491 W,324 W
2024/6/2 11:00:00,645 W,66 W,349 W,230 W
2024/6/2 12:00:00,"1,341 W",57 W,960 W,324 W
2024/6/2 13:00:00,"2,239 W",31 W,"1,805 W",403 W
2024/6/2 14:00:00,"1,560 W",30 W,"1,352 W",178 W
2024/6/2 15:00:00,"1,596 W",58 W,"1,075 W",463 W
2024/6/2 16:00:00,175 W,30 W,74 W,71 W
2024/6/2 17:00:00,102 W,30 W,66 W,6 W
2024/6/2 18:00:00,134 W,30 W,67 W,37 W
2024/6/2 19:00:00,214 W,30 W,147 W,37 W
2024/6/2 20:00:00,838 W,29 W,159 W,650 W
2024/6/2 21:00:00,609 W,30 W,161 W,418 W
2024/6/2 22:00:00,772 W,31 W,156 W,585 W
2024/6/2 23:00:00,"1,013 W",32 W,165 W,816 W
2024/6/3 0:00:00,922 W,31 W,157 W,734 W
2024/6/3 1:00:00,716 W,32 W,160 W,524 W
2024/6/3 2:00:00,197 W,32 W,160 W,5 W
2024/6/3 3:00:00,198 W,32 W,160 W,6 W
2024/6/3 4:00:00,196 W,32 W,159 W,5 W
2024/6/3 5:00:00,234 W,32 W,165 W,37 W
2024/6/3 6:00:00,498 W,30 W,67 W,401 W
2024/6/3 7:00:00,742 W,35 W,68 W,639 W
2024/6/3 8:00:00,831 W,29 W,65 W,737 W
2024/6/3 9:00:00,917 W,56 W,118 W,743 W
2024/6/3 10:00:00,"1,007 W",57 W,422 W,528 W
2024/6/3 11:00:00,883 W,30 W,215 W,638 W
2024/6/3 12:00:00,"2,184 W",55 W,"1,319 W",810 W
2024/6/3 13:00:00,"2,452 W",31 W,"1,552 W",869 W
2024/6/3 14:00:00,"1,399 W",38 W,656 W,705 W
2024/6/3 15:00:00,877 W,57 W,109 W,711 W
2024/6/3 16:00:00,657 W,31 W,69 W,557 W
2024/6/3 17:00:00,504 W,31 W,70 W,403 W
2024/6/3 18:00:00,482 W,31 W,70 W,381 W
2024/6/3 19:00:00,556 W,30 W,145 W,381 W
2024/6/3 20:00:00,591 W,30 W,153 W,408 W
2024/6/3 21:00:00,193 W,31 W,157 W,5 W
2024/6/3 22:00:00,224 W,31 W,154 W,39 W
2024/6/3 23:00:00,192 W,31 W,155 W,6 W
2024/6/4 0:00:00,192 W,32 W,155 W,5 W
2024/6/4 1:00:00,227 W,32 W,157 W,38 W
2024/6/4 2:00:00,991 W,35 W,157 W,799 W
2024/6/4 3:00:00,675 W,35 W,155 W,485 W
2024/6/4 4:00:00,609 W,35 W,157 W,417 W
2024/6/4 5:00:00,873 W,35 W,94 W,744 W
2024/6/4 6:00:00,824 W,31 W,66 W,727 W
2024/6/4 7:00:00,102 W,29 W,68 W,5 W
2024/6/4 8:00:00,402 W,31 W,65 W,306 W
2024/6/4 9:00:00,224 W,31 W,121 W,72 W
2024/6/4 10:00:00,"1,280 W",59 W,745 W,476 W
2024/6/4 11:00:00,"1,369 W",94 W,474 W,801 W
2024/6/4 12:00:00,"1,108 W",60 W,840 W,208 W
2024/6/4 13:00:00,"2,492 W",644 W,"1,485 W",363 W
2024/6/4 14:00:00,903 W,49 W,556 W,298 W
2024/6/4 15:00:00,810 W,55 W,300 W,455 W
2024/6/4 16:00:00,281 W,31 W,193 W,57 W
2024/6/4 17:00:00,229 W,32 W,168 W,29 W
2024/6/4 18:00:00,225 W,32 W,170 W,23 W
2024/6/4 19:00:00,336 W,31 W,251 W,54 W
2024/6/4 20:00:00,777 W,30 W,258 W,489 W
2024/6/4 21:00:00,"1,093 W",35 W,262 W,796 W
2024/6/4 22:00:00,"1,241 W",67 W,157 W,"1,017 W"
2024/6/4 23:00:00,224 W,42 W,158 W,24 W
2024/6/5 0:00:00,251 W,36 W,161 W,54 W
2024/6/5 1:00:00,250 W,36 W,160 W,54 W
2024/6/5 2:00:00,260 W,43 W,161 W,56 W
2024/6/5 3:00:00,219 W,36 W,160 W,23 W
2024/6/5 4:00:00,226 W,36 W,167 W,23 W
2024/6/5 5:00:00,253 W,36 W,161 W,56 W
2024/6/5 6:00:00,892 W,32 W,66 W,794 W
2024/6/5 7:00:00,779 W,31 W,65 W,683 W
2024/6/5 8:00:00,944 W,31 W,67 W,846 W
2024/6/5 9:00:00,"1,410 W",48 W,349 W,"1,013 W"
2024/6/5 10:00:00,"1,692 W",59 W,644 W,989 W
2024/6/5 11:00:00,"1,789 W",63 W,873 W,853 W
2024/6/5 12:00:00,"1,549 W",65 W,407 W,"1,077 W"
2024/6/5 13:00:00,"2,358 W",64 W,"1,177 W","1,117 W"
2024/6/5 14:00:00,"1,216 W",62 W,395 W,759 W
2024/6/5 15:00:00,"1,244 W",63 W,348 W,833 W
2024/6/5 16:00:00,98 W,30 W,63 W,5 W
2024/6/5 17:00:00,132 W,29 W,65 W,38 W
2024/6/5 18:00:00,100 W,30 W,64 W,6 W
2024/6/5 19:00:00,116 W,30 W,81 W,5 W
2024/6/5 20:00:00,216 W,29 W,151 W,36 W
2024/6/5 21:00:00,186 W,30 W,150 W,6 W
2024/6/5 22:00:00,220 W,30 W,184 W,6 W
2024/6/5 23:00:00,909 W,31 W,186 W,692 W
2024/6/6 0:00:00,787 W,31 W,194 W,562 W
2024/6/6 1:00:00,990 W,31 W,188 W,771 W
2024/6/6 2:00:00,261 W,32 W,192 W,37 W
2024/6/6 3:00:00,231 W,32 W,192 W,7 W
2024/6/6 4:00:00,231 W,33 W,192 W,6 W
2024/6/6 5:00:00,"1,031 W",32 W,192 W,807 W
2024/6/6 6:00:00,824 W,31 W,64 W,729 W
2024/6/6 7:00:00,878 W,30 W,95 W,753 W
2024/6/6 8:00:00,856 W,26 W,130 W,700 W
2024/6/6 9:00:00,708 W,29 W,306 W,373 W
2024/6/6 10:00:00,"2,557 W",56 W,"1,477 W","1,024 W"
2024/6/6 11:00:00,"1,357 W",60 W,329 W,968 W
2024/6/6 12:00:00,"2,085 W",54 W,"1,235 W",796 W
2024/6/6 13:00:00,"2,168 W",57 W,"1,108 W","1,003 W"
2024/6/6 14:00:00,"2,003 W",57 W,"1,017 W",929 W
2024/6/6 15:00:00,"1,740 W",66 W,649 W,"1,025 W"
2024/6/6 16:00:00,112 W,8 W,68 W,36 W
2024/6/6 17:00:00,80 W,8 W,67 W,5 W
2024/6/6 18:00:00,110 W,8 W,66 W,36 W
2024/6/6 19:00:00,820 W,8 W,146 W,666 W
2024/6/6 20:00:00,676 W,8 W,152 W,516 W
2024/6/6 21:00:00,894 W,8 W,156 W,730 W
2024/6/6 22:00:00,824 W,8 W,158 W,658 W
2024/6/6 23:00:00,901 W,8 W,157 W,736 W
2024/6/7 0:00:00,204 W,8 W,159 W,37 W
2024/6/7 1:00:00,204 W,9 W,158 W,37 W
2024/6/7 2:00:00,173 W,8 W,160 W,5 W
2024/6/7 3:00:00,204 W,9 W,160 W,35 W
